March of the Machines,Marcha de las máquinas,Encantamiento,Cada artefacto que no sea criatura es una criatura artefacto con fuerza y resistencia iguales a su coste de maná convertido. (El equipo que sea una criatura no puede equipar a otras criaturas.)
Spawning Pool,Estanque de desove,Tierra,"El Estanque de desove entra en juego girado.
{T}: Agrega {B} a tu reserva de maná.
{1}{B}: El Estanque de desove se convierte en una criatura Esqueleto negra 1/1 con “{B}: Regenera esta criatura” hasta el final del turno. Sigue siendo una tierra. #(Si se regenera, la próxima vez que fuera a ser destruida este turno, no lo es. En vez de eso, gírala, remueve todo el daño de ella y remuévela del combate.)#"
Ghitu Encampment,Campamento ghitu,Tierra,"El Campamento ghitu entra en juego girado.
{T}: Agrega {R} a tu reserva de maná.
{1}{R}: El Campamento ghitu se convierte en una criatura Guerrero roja 2/1 con la habilidad de dañar primero hasta el final del turno. Sigue siendo una tierra. #(Hace daño de combate antes que las criaturas sin la habilidad de dañar primero.)#"
Mimeofacture,Mimeofactura,Conjuro,"Reproducir {3}{U} #(Cuando juegues este hechizo, cópialo por cada vez que pagaste su coste de reproducir. Puedes elegir nuevos objetivos para la copia.)#
Elige un permanente objetivo que controle un oponente. Busca en la biblioteca de ese jugador una carta con el mismo nombre y ponla en juego bajo tu control. Luego ese jugador baraja su biblioteca."
Streetbreaker Wurm,Sierpe rompecalles,Criatura — Sierpe,
Giant Solifuge,Solífugo gigante,Criatura — Insecto,"#({RG} puede pagarse con {R} o con {G}.)#
Arrolla, prisa.
El Solífugo gigante no puede ser objetivo de hechizos o habilidades."
Sacred Mesa,Meseta sagrada,Encantamiento,"Al comienzo de tu mantenimiento, sacrifica la Meseta sagrada a menos que sacrifiques un Pegaso.
{1}{W}: Pon en juego una ficha de criatura Pegaso blanca 1/1 con la habilidad de volar."
Valor,Valor,Criatura — Encarnación,"Daña primero.
Mientras el Valor esté en tu cementerio y controles una llanura, las criaturas que controlas tienen la habilidad de dañar primero."
Chronatog Totem,Tótem de cronatog,Artefacto,"{T}: Agrega {U} a tu reserva de maná.
{1}{U}: El Tótem de cronatog es una criatura artefacto Atog azul 1/2 hasta el final del turno.
{0}: El Tótem de cronatog obtiene +3/+3 hasta el final del turno. Sáltate tu siguiente turno. Juega esta habilidad sólo una vez cada turno y sólo si el Tótem de cronatog es una criatura."
Dandan,Dandân,Criatura — Pez,"El Dandân no puede atacar a menos que el jugador defensor controle una isla.
Cuando no controles una isla, sacrifica el Dandân."
Tendrils of Corruption,Zarcillos de corrupción,Instantáneo,"Los Zarcillos de corrupción hacen X puntos de daño a la criatura objetivo y tú ganas X vidas, donde X es el número de pantanos que controlas."
Disintegrate,Desintegrar,Conjuro,"Desintegrar hace X puntos de daño a la criatura o jugador objetivo. Esa criatura no puede ser regenerada este turno. Si la criatura fuera a ir a un cementerio este turno, en vez de eso, remuévela del juego."
Stormscape Familiar,Familiar Escapatormenta,Criatura — Ave,"Vuela.
Te cuesta {1} menos jugar los hechizos blancos y los negros."
Sengir Autocrat,Autócrata de Sengir,Criatura — Humano,"Cuando el Autócrata de Sengir entre en juego, pon en juego tres fichas de criatura Siervo 0/1.
Cuando el Autócrata de Sengir deje el juego, remueve del juego todas las fichas de Siervo."
Celestial Dawn,Aurora celestial,Encantamiento,"Las tierras que controlas son llanuras.
Las cartas que no sean tierras de las cuales seas propietario y que no están en juego, los hechizos que controlas y los permanentes que no sean tierras que controlas son blancos.
Puedes usar maná blanco como si fuera maná de cualquier color. Puedes usar otro maná sólo como si fuera maná incoloro."
Lord of Atlantis,Señor de la Atlántida,Criatura — Señor tritón,Todos los otros Tritones obtienen +1/+1 y tienen la habilidad de cruzar islas.
Savage Thallid,Tálido salvaje,Criatura — Hongo,"Al comienzo de tu mantenimiento, pon un contador de espora sobre el Tálido salvaje.
Remover tres contadores de espora del Tálido salvaje: Pon en juego una ficha de criatura Saprolín verde 1/1.
Sacrificar un Saprolín: Regenera el Hongo objetivo."
Soul Collector,Coleccionista de almas,Criatura — Vampiro,"Vuela.
Siempre que una criatura que haya recibido daño del Coleccionista de almas este turno vaya a un cementerio, regresa al juego esa carta bajo tu control.
Metamorfosis {B}{B}{B} #(Puedes jugar esta carta boca abajo como una criatura 2/2 pagando {3}. Ponla boca arriba en cualquier momento pagando su coste de metamorfosis.)#"
"Akroma, Angel of Wrath","Akroma, ángel de ira",Criatura legendaria — Ángel,"Vuela, daña primero, vigilancia, arrolla, prisa, protección contra negro, protección contra rojo."
Orgg,Orgg,Criatura — Orgg,"Arrolla.
El Orgg no puede atacar si el jugador defensor controla una criatura enderezada con fuerza de 3 o más.
El Orgg no puede bloquear a criaturas con fuerza de 3 o más."
Essence Sliver,Fragmentado de esencia,Criatura — Fragmentado,"Siempre que un Fragmentado haga daño, su controlador gana esa cantidad de vida."
Watcher Sliver,Fragmentado observador,Criatura — Fragmentado,Todos los Fragmentados obtienen +0/+2.
Scragnoth,Scragnot,Criatura — Bestia,"El Scragnot no puede ser contrarrestado.
Protección contra azul."
Whispers of the Muse,Los susurros de la musa,Instantáneo,"Recuperar {5}. (Puedes pagar {5} adicionales en cuanto juegues este hechizo.) Si lo haces, pon esta carta en tu mano en cuanto se resuelve.)#
Roba una carta."
Foriysian Interceptor,Interceptor foriysiano,Criatura — Soldado humano,"Destello #(Puedes jugar este hechizo en cualquier momento en que pudieras jugar un instantáneo.)#
Defensor.
El Interceptor foriysiano puede bloquear una criatura adicional."
Flowstone Channeler,Canalizador de piedra variable,Criatura — Cambiahechizos humano,"{1}{R}, {T}, descartar una carta: La criatura objetivo obtiene +1/-1 y gana la habilidad de prisa hasta el final del turno."
Temporal Isolation,Aislamiento temporal,Encantamiento — Aura,"Destello #(Puedes jugar este hechizo en cualquier momento en que pudieras jugar un instantáneo.)#
Encantar criatura.
La criatura encantada tiene la habilidad de desvanecerse. #(Sólo puede bloquear o ser bloqueada por criaturas con la habilidad de desvanecerse.)#
Prevén todo el daño que fuera a ser hecho por la criatura encantada."
Swamp Mosquito,Mosquito de la ciénaga,Criatura — Insecto,"Vuela.
Siempre que el Mosquito de la ciénaga ataque y no sea bloqueado, el jugador defensor obtiene un contador de veneno. #(Un jugador con diez o más contadores de veneno pierde el juego.)#"
Pull from Eternity,Extraer de la eternidad,Instantáneo,Pon la carta boca arriba objetivo que está removida del juego en el cementerio de su propietario.
Mana Skimmer,Deslizador de maná,Criatura — Sanguijuela,"Vuela.
Siempre que el Deslizador de maná haga daño a un jugador, gira la tierra objetivo que controla ese jugador. Esa tierra no se endereza durante el próximo paso de enderezar de su controlador."
Wall of Roots,Muro de raíces,Criatura — Muro Planta,"Defensor.
Poner un contador -0/-1 sobre el Muro de raíces: Agrega {G} a tu reserva de maná. Juega esta habilidad sólo una vez cada turno."
Kobold Taskmaster,Capataz kóbold,Criatura — Kóbold,Los otros kóbolds que controlas obtienen +1/+0.
Auratog,Auratog,Criatura — Atog,Sacrificar un encantamiento: El Auratog obtiene +2/+2 hasta el final del turno.
Crookclaw Transmuter,Transmutador garracurva,Criatura — Hechicero ave,"Destello #(Puedes jugar este hechizo en cualquier momento en que pudieras jugar un instantáneo.)#
Vuela.
Cuando el Transmutador garracurva entre en juego, intercambia la fuerza con la resistencia de la criatura objetivo hasta el final del turno."
Arcane Spyglass,Catalejo arcano,Artefacto,"{2}, {T}, sacrificar una tierra: Roba una carta y pon un contador de carga sobre el Catalejo arcano.
Remover tres contadores de carga del Catalejo arcano: Roba una carta."
Witch-Maw Nephilim,Nefilim devorabrujas,Criatura — Nefilim,"Siempre que juegues un hechizo, puedes poner dos contadores +1/+1 sobre el Nefilim devorabrujas.
Siempre que el Nefilim devorabrujas ataque, gana la habilidad de arrollar hasta el final del turno si su fuerza es 10 o más."
Dune-Brood Nephilim,Nefilim progenie de arena,Criatura — Nefilim,"Siempre que el Nefilim progenie de arena haga daño de combate a un jugador, pon en juego una ficha de criatura Arena incolora 1/1 por cada tierra que controles."
Ink-Treader Nephilim,Nefilim pisada oscura,Criatura — Nefilim,"Siempre que un jugador juegue un hechizo instantáneo o conjuro, si el Nefilim pisada oscura es el único objetivo de ese hechizo, copia el hechizo para cada otra criatura que ese hechizo podría hacer objetivo. Cada copia hace objetivo a cada una de esas otras criaturas."
Yore-Tiller Nephilim,Nefilim vástago de antaño,Criatura — Nefilim,"Siempre que el Nefilim vástago de antaño ataque, regresa la carta de criatura objetivo de tu cementerio al juego girada y atacando."
Glint-Eye Nephilim,Nefilim ojo iluminado,Criatura — Nefilim,"Siempre que el Nefilim ojo iluminado haga daño de combate a un jugador, roba ese mismo número de cartas.
{1}, descartar una carta: El Nefilim ojo iluminado obtiene +1/+1 hasta el final del turno."
Sword of the Paruns,Espada de los Paruns,Artefacto — Equipo,"Mientras la criatura equipada esté girada, las criaturas giradas que controlas obtienen +2/+0.
Mientras la criatura equipada esté enderezada, las criaturas enderezadas que controlas obtienen +0/+2.
{3}: Gira o endereza la criatura equipada.
Equipar {3}."
Mizzium Transreliquat,Transrelicario Mízzium,Artefacto,"{3}: El Transrelicario Mízzium se convierte en una copia del artefacto objetivo hasta el final del turno.
{1}{U}{R}: El Transrelicario Mízzium se convierte en una copia del artefacto objetivo y gana esta habilidad."
Wildsize,Tamaño salvaje,Instantáneo,"La criatura objetivo obtiene +2/+2 y gana la habilidad de arrollar hasta el final del turno.
Roba una carta."
Gruul War Plow,Arado de guerra gruul,Artefacto,"Las criaturas que controlas tienen la habilidad de arrollar.
{1}{R}{G}: El Arado de guerra gruul se convierte en una criatura artefacto Destructor 4/4 hasta el final del turno."
Poisonbelly Ogre,Ogro vientre venenoso,Criatura — Guerrero ogro,"Siempre que otra criatura entre en juego, su controlador pierde 1 vida."
Demonfire,Fuego demoníaco,Conjuro,"El Fuego demoníaco hace X puntos de daño a la criatura o jugador objetivo. Si una criatura que recibió daño de esta manera fuera a ir a un cementerio este turno, en vez de eso, remuévela del juego.
#Temerario# — Si no tienes cartas en la mano, el Fuego demoníaco no puede ser contrarrestado por hechizos o habilidades y el daño no puede ser prevenido."
Freewind Equenaut,Equinauta errante,Criatura — Arquero humano,"Vuela.
Mientras la Equinauta errante esté encantada, tiene “{T}: La Equinauta errante hace 2 puntos de daño a la criatura atacante o bloqueadora objetivo.”"
Psychic Possession,Posesión psíquica,Encantamiento — Aura,"Encantar oponente.
Sáltate tu paso de robar.
Siempre que el oponente encantado robe una carta, puedes robar una carta."
Cackling Flames,Llamas carcajeantes,Instantáneo,"Las Llamas carcajeantes hacen 3 puntos de daño a la criatura o jugador objetivo.
#Temerario# — Si no tienes cartas en tu mano, en vez de eso, las Llamas carcajeantes hacen 5 puntos de daño a esa criatura o jugador."
Trial/Error,Prueba,Instantáneo,"Regresa todas las criaturas bloqueando a o bloqueadas por la criatura objetivo a la mano de su propietario.
//
Error
{U}{B}
Instantáneo
Contrarresta el hechizo multicolor objetivo."
Mistral Charger,Pegaso mistral de batalla,Criatura — Pegaso,Vuela.
Sporeback Troll,Trol espalda de esporas,Criatura — Trol mutante,"Injertar 2 #(Esta criatura entra en juego con dos contadores +1/+1 sobre ella. Siempre que otra criatura entre en juego, puedes mover un contador +1/+1 de esta criatura a esa.)#
{1}{G}: Regenera la criatura objetivo con un contador +1/+1 sobre ella."
Flash Foliage,Fronda repentina,Instantáneo,"Pon en juego una ficha de criatura Saprolín verde 1/1 bloqueando a la criatura objetivo que te está atacando.
Roba una carta."
Court Hussar,Húsar de la corte,Criatura — Caballero vedalken,"Vigilancia.
Cuando el Húsar de la corte entre en juego, mira las tres primeras cartas de tu biblioteca, luego pon una de ellas en tu mano y el resto en el fondo de tu biblioteca en cualquier orden.
Cuando el Húsar de la corte entre en juego, sacrifícalo a menos que se haya usado {W} para jugarlo."
Haazda Shield Mate,Escudero asistente haazda,Criatura — Soldado humano,"Al comienzo de tu mantenimiento, sacrifica el Escudero asistente haazda a menos que pagues {W}{W}.
{W}: La próxima vez que una fuente de tu elección fuera a hacerte daño este turno, prevén ese daño."
Ratcatcher,Atraparratas,Criatura — Bribón ogro,"Inspirar temor.
Al comienzo de tu mantenimiento, puedes buscar en tu biblioteca una carta de Rata, mostrarla y ponerla en tu mano. Si lo haces, baraja tu biblioteca."
Safe Haven,Refugio seguro,Tierra,"{2}, {T}: Remueve del juego la criatura objetivo que controlas.
Al comienzo de tu mantenimiento, puedes sacrificar el Refugio seguro. Si lo haces, regresa al juego bajo el control de su propietario cada carta removida del juego con el Refugio seguro."
Utvara Scalper,Cazacabelleras de Utvara,Criatura — Explorador trasgo,"Vuela.
El Cazacabelleras de Utvara ataca cada turno si puede."
Biomantic Mastery,Maestría biomántica,Conjuro,"#({GU} puede pagarse con {G} o con {U}.)#
Roba una carta por cada criatura que controla el jugador objetivo, luego roba una carta por cada criatura que controla otro jugador objetivo."
Evil Eye of Orms-by-Gore,Ojo maléfico de Orms-by-Gore,Criatura — Ojo,"Las criaturas que controlas que no sean Ojos no pueden atacar.
El Ojo maléfico de Orms-by-Gore no puede ser bloqueado excepto por Muros."
Pillar of the Paruns,Pilar de los Paruns,Tierra,{T}: Agrega un maná de cualquier color a tu reserva de maná. Usa este maná sólo para jugar un hechizo multicolor.
Goblin Snowman,Muñeco de nieve trasgo,Criatura — Trasgo,"Siempre que el Muñeco de nieve trasgo bloquee, prevén todo el daño de combate que él fuera a hacer y recibir este turno.
{T}: El Muñeco de nieve trasgo hace 1 punto de daño a la criatura objetivo que está bloqueando."
Spell Snare,Trampa de hechizos,Instantáneo,Contrarresta el hechizo objetivo con coste de maná convertido de 2.
Hunting Moa,Dinornis cazador,Criatura — Ave,"Eco {2}{G} #(Al comienzo de tu mantenimiento, si esto entró bajo tu control desde el comienzo de tu último mantenimiento, sacrifícalo a menos que pagues su coste de eco.)#
Siempre que el Dinornis cazador entre en juego o vaya a un cementerio desde el juego, pon un contador +1/+1 sobre la criatura objetivo."
Icatian Javelineers,Jabalineros icatianos,Criatura Soldado humano,"Los Jabalineros icatianos entran en juego con un contador de jabalina sobre ellos.
{T}, remover un contador de jabalina de los Jabalineros icatianos: Los Jabalineros icatianos hacen 1 punto de daño a la criatura o jugador objetivo."
Swift Silence,Silencio rápido,Instantáneo,Contrarresta todos los otros hechizos. Roba una carta por cada hechizo contrarrestado de esta manera.
Crime/Punishment,Crimen,Conjuro,"Pon en juego la carta de criatura o encantamiento objetivo del cementerio de un oponente bajo tu control.
//
Castigo
{X}{B}{G}
Conjuro
Destruye cada artefacto, criatura y encantamiento con coste de maná convertido de X."
Plaxmanta,Mantaplax,Criatura — Bestia,"Puedes jugar la Mantaplax en cualquier momento en que pudieras jugar un instantáneo.
Cuando la Mantaplax entre en juego, las criaturas que controlas no pueden ser objetivo de hechizos o habilidades este turno.
Cuando la Mantaplax entre en juego, sacrifícala a menos que se haya usado {G} para jugarla."
Dauthi Slayer,Asesino dauti,Criatura — Soldado dauti,"Se desvanece. #(Esta criatura sólo puede bloquear o ser bloqueada por criaturas con la habilidad de desvanecerse.)#
El Asesino dauti ataca cada turno si puede."
Flying Men,Hombres voladores,Criatura — Humano,Vuela.
Vigean Hydropon,Cultivo hidropónico vigeano,Criatura — Planta mutante,"Injertar 5 #(Esta criatura entra en juego con cinco contadores +1/+1 sobre ella. Siempre que otra criatura entre en juego, puedes mover un contador +1/+1 de esta criatura a esa.)#
El Cultivo hidropónico vigeano no puede atacar ni bloquear."
Ghost Ship,Barco fantasma,Criatura — Espíritu,"Vuela.
{U}{U}{U}: Regenera el Barco fantasma."
Hail Storm,Granizada,Instantáneo,La Granizada hace 2 puntos de daño a cada criatura atacante y 1 punto de daño a ti y a cada criatura que controlas.
Browbeat,Amedrentar,Conjuro,"Cualquier jugador puede hacer que Amedrentar le haga 5 puntos de daño. Si nadie lo hace, el jugador objetivo roba tres cartas."
Stormscale Anarch,Anarquista escamarelámpago,Criatura — Chamán viashino,"{2}{R}, descartar una carta al azar: El Anarquista escamarelámpago hace 2 puntos de daño a la criatura o jugador objetivo. Si la carta descartada era multicolor, en vez de eso, el Anarquista escamarelámpago hace 4 puntos de daño a esa criatura o jugador."
Stalking Vengeance,Venganza acechante,Criatura — Avatar,"Prisa.
Siempre que otra criatura que controles vaya a un cementerio desde el juego, le hace daño igual a su fuerza al jugador objetivo."
Disenchant,Desencantar,Instantáneo,Destruye el artefacto o encantamiento objetivo.
Squealing Devil,Diablo chillón,Criatura — Diablo,"Inspirar temor.
Cuando el Diablo chillón entre en juego, puedes pagar {X}. Si lo haces, la criatura objetivo obtiene +X/+0 hasta el final del turno.
Cuando el Diablo chillón entre en juego, sacrifícalo a menos que se haya usado {B} para jugarlo."
Bond of Agony,Vínculo de agonía,Conjuro,"Como un coste adicional para jugar Vínculo de agonía, paga X vidas.
Cada uno de los otros jugadores pierde X vidas."
Blessing of the Nephilim,Bendición de los nefilim,Encantamiento — Aura,"Encantar criatura.
La criatura encantada obtiene +1/+1 por cada uno de sus colores."
Infernal Tutor,Tutor infernal,Conjuro,"Muestra una carta de tu mano. Busca en tu biblioteca una carta con el mismo nombre que esa, muéstrala, ponla en tu mano y luego baraja tu biblioteca.
#Temerario# — Si no tienes cartas en tu mano, en vez de eso, busca una carta en tu biblioteca, ponla en tu mano y luego baraja tu biblioteca."
Carom,Rebote,Instantáneo,"El siguiente punto de daño que se le fuera a hacer a la criatura objetivo este turno, en vez de eso, se hace a otra criatura objetivo.
Roba una carta."
Cytospawn Shambler,Desolladora citodesove,Criatura — Mutante elemental,"Injertar 6 #(Esta criatura entra en juego con seis contadores +1/+1 sobre ella. Siempre que otra criatura entre en juego, puedes mover un contador +1/+1 de esta criatura a esa.)#
{G}: La criatura objetivo con un contador +1/+1 sobre ella gana la habilidad de arrollar hasta el final del turno."
Silkwing Scout,Exploradora ala de seda,Criatura — Explorador hada,"Vuela.
{G}, sacrificar la Exploradora ala de seda: Busca en tu biblioteca una carta de tierra básica y pon esa carta en juego girada. Luego baraja tu biblioteca."
Hide/Seek,Esconder,Instantáneo,"Pon el artefacto o encantamiento objetivo en el fondo de la biblioteca de su propietario.
//
Buscar
{W}{B}
Instantáneo
Busca en la biblioteca del oponente objetivo una carta y remuévela del juego. Ganas una cantidad de vida igual a su coste de maná convertido. Luego ese jugador baraja su biblioteca."
Celestial Ancient,Ancestro celestial,Criatura — Elemental,"Vuela.
Siempre que juegues un hechizo de encantamiento, pon un contador +1/+1 sobre cada criatura que controles."
Might of the Nephilim,Poder de los nefilim,Instantáneo,La criatura objetivo obtiene +2/+2 hasta el final del turno por cada uno de sus colores.
Vigean Graftmage,Mago de injertos vigeano,Criatura — Hechicero vedalken mutante,"Injertar 2 #(Esta criatura entra en juego con dos contadores +1/+1 sobre ella. Siempre que otra criatura entre en juego, puedes mover un contador +1/+1 de esta criatura a esa.)#
{1}{U}: Endereza la criatura objetivo con un contador +1/+1 sobre ella."
Dread Slag,Escoria pavorosa,Criatura — Horror,"Arrolla.
La Escoria pavorosa obtiene -4/-4 por cada carta en tu mano."
Skullmead Cauldron,Caldero de craneomiel,Artefacto,"{T}: Ganas 1 vida.
{T}, descartar una carta: Ganas 3 vidas."
Bronze Bombshell,Bombón de bronce,Criatura artefacto — Constructo,"Cuando un jugador distinto del propietario del Bombón de bronce la controle, ese jugador la sacrifica. Si lo hace, el Bombón de bronce le hace 7 puntos de daño."
Ocular Halo,Halo ocular,Encantamiento — Aura,"Encantar criatura.
La criatura encantada tiene “{T}: Roba una carta”.
{W}: La criatura encantada gana vigilancia hasta el final del turno."
Grand Arbiter Augustin IV,Gran árbitro Augustin IV,Criatura legendaria — Consejero humano,"Te cuesta {1} menos jugar los hechizos blancos.
Te cuesta {1} menos jugar los hechizos azules.
A tus oponentes les cuesta {1} más jugar hechizos."
Crypt Champion,Campeón de la cripta,Criatura — Zombie,"Daña dos veces.
Cuando el Campeón de la cripta entre en juego, cada jugador pone en juego una carta de criatura con coste de maná convertido de 3 o menos de su cementerio.
Cuando el Campeón de la cripta entre en juego, sacrifícalo a menos que se haya usado {R} para jugarlo."
Flame-Kin War Scout,Explorador de guerra llameante,Criatura — Explorador elemental,"Cuando otra criatura entre en juego, sacrifica el Explorador de guerra llameante. Si lo haces, el Explorador de guerra llameante hace 4 puntos de daño a esa criatura."
Psychotic Fury,Furia psicótica,Instantáneo,"La criatura multicolor objetivo gana la habilidad de dañar dos veces hasta el final del turno.
Roba una carta."
Brain Pry,Husmear en el cerebro,Conjuro,"Nombra una carta que no sea tierra. El jugador objetivo muestra su mano. Ese jugador descarta una carta con ese nombre. Si no puede, tú robas una carta."
Proclamation of Rebirth,Proclama de renacimiento,Conjuro,"Regresa hasta tres cartas de criatura objetivo con coste de maná convertido de 1 o menos de tu cementerio al juego.
Presagiar — {5}{W}, mostrar la Proclama de renacimiento de tu mano: Regresa la carta de criatura objetivo con coste de maná convertido de 1 o menos de tu cementerio al juego. #(Juega esta habilidad sólo durante tu mantenimiento y sólo una vez por turno.)#"
Enemy of the Guildpact,Enemigo del Pacto entre gremios,Criatura — Espíritu,Protección contra multicolor.
Cytoshape,Citomoldear,Instantáneo,Elige una criatura en juego que no sea legendaria. La criatura objetivo se convierte en una copia de esa criatura hasta el final del turno.
Simic Basilisk,Basilisco simic,Criatura — Basilisco mutante,"Injertar 3 #(Esta criatura entra en juego con tres contadores +1/+1 sobre ella. Siempre que otra criatura entre en juego, puedes mover un contador +1/+1 de esta criatura a esa.)#
{1}{G}: Hasta el final del turno, la criatura objetivo con un contador +1/+1 sobre ella gana “Siempre que esta criatura haga daño de combate a una criatura, destruye esa criatura al final del combate”."
Cytoplast Manipulator,Manipuladora citoplástica,Criatura — Hechicero mutante humano,"Injertar 2 #(Esta criatura entra en juego con dos contadores +1/+1 sobre ella. Siempre que otra criatura entre en juego, puedes mover un contador +1/+1 de esta criatura a esa.)#
{U}, {T}: Gana el control de la criatura objetivo con un contador +1/+1 sobre ella mientras la Manipuladora citoplástica permanezca en juego."
Rain of Gore,Lluvia sangrienta,Encantamiento,"Si un hechizo o habilidad fuera a hacer que su controlador gane vida, en vez de eso, ese jugador pierde esa misma cantidad de vida."
Transguild Courier,Mensajero transgremial,Criatura artefacto — Gólem,El Mensajero transgremial es de todos los colores #(incluso si esta carta no está en juego)#.
"Lyzolda, the Blood Witch","Lyzolda, la bruja sangrienta",Criatura legendaria — Clérigo humano,"{2}, sacrificar una criatura: Lyzolda, la bruja sangrienta hace 2 puntos de daño a la criatura o jugador objetivo si la criatura sacrificada era roja. Roba una carta si la criatura sacrificada era negra."
Elemental Resonance,Resonancia elemental,Encantamiento — Aura,"Encantar permanente.
Al comienzo de tu fase principal precombate, agrega maná igual al coste de maná del permanente encantado a tu reserva de maná. #(El coste de maná incluye el color. Si un símbolo de maná tiene varios colores, elige uno.)#"
Street Savvy,Astucia callejera,Encantamiento — Aura,"Encantar criatura.
La criatura encantada obtiene +0/+2 y puede bloquear criaturas con habilidades de cruzar tierras como si no tuvieran esas habilidades."
Bound/Determined,Firme,Instantáneo,"Sacrifica una criatura. Regresa hasta X cartas de tu cementerio a tu mano, donde X es la cantidad de colores que era esa criatura. Luego remueve esta carta del juego.
//
Decidido
{G}{U}
Instantáneo
Los otros hechizos que controlas no pueden ser contrarrestados por hechizos o habilidades este turno.
Roba una carta."
Nettling Curse,Maldición irritante,Encantamiento — Aura,"Encantar criatura.
Siempre que la criatura encantada ataque o bloquee, su controlador pierde 3 vidas.
{1}{R}: La criatura encantada ataca este turno si puede."
Research/Development,Investigación,Instantáneo,"Elige hasta cuatro cartas que poseas de fuera del juego y barájalas en tu biblioteca.
//
Desarrollo
{3}{U}{R}
Instantáneo
Pon en juego una ficha de criatura Elemental roja 3/1 a menos que un oponente te permita robar una carta. Repite este proceso dos veces más."
Indrik Stomphowler,Aplastaullador indrik,Criatura — Bestia,"Cuando el Aplastaullador indrik entre en juego, destruye el artefacto o encantamiento objetivo."
