Yore-Tiller Nephilim,Nefilim Exuma-Passado,Criatura — Nefilim,"Toda vez que Nefilim Exuma-Passado atacar, devolva o card de criatura alvo de seu cemitério para o jogo virado e atacando."
Glint-Eye Nephilim,Nefilim Olho-Brilhante,Criatura — Nefilim,"Toda vez que Nefilim Olho-Brilhante causar dano de combate a um jogador, compre o mesmo número em cards.
{1}, Descarte um card: Nefilim Olho-Brilhante recebe +1/+1 até o final do turno."
Sword of the Paruns,Espada dos Paruns,Artefato — Equipamento,"As criaturas viradas que você controla recebem +2/+0 durante o tempo em que a criatura equipada permanecer virada.
As criaturas desviradas que você controla recebem +0/+2 durante o tempo em que a criatura equipada permanecer virada.
{3}: Vira ou desvira a criatura equipada.
Equipar {3}"
Mizzium Transreliquat,Transrelicário Mizzium,Artefato,"{3}: Transrelicário Mizzium torna-se uma cópia do artefato alvo até o final do turno.
{1}{U}{R}: Transrelicário Mizzium torna-se uma cópia do artefato alvo e recebe esta habilidade."
Wildsize,Crescimento Asqueroso,Mágica Instantânea,"A criatura alvo recebe +2/+2 e ganha a habilidade de atropelar até o final do turno.
Compre um card."
Gruul War Plow,Arado de Guerra Gruul,Artefato,"As criaturas que você controla têm a habilidade de atropelar.
{1}{R}{G}: Arado de Guerra Gruul torna-se uma criatura artefato 4/4 do tipo Juggernaut até o final do turno."
Poisonbelly Ogre,Ogre Ventre Venenoso,Criatura — Guerreiro Ogre,"Toda vez que outra criatura entra em jogo, o controlador dela perde 1 ponto de vida."
Demonfire,Fogueira Demoníaca,Feitiço,"Fogueira Demoníaca causa X pontos de dano à criatura alvo ou ao jogador alvo. Se uma criatura que sofreu dano dessa maneira fosse ser colocada num cemitério neste turno, em vez disso, remova-a de jogo.
#Determinação# — Se você não tiver nenhum card em sua mão, Fogueira Demoníaca não pode ser anulado por mágicas ou habilidades e o dano não pode ser prevenido."
Freewind Equenaut,Viajante Eqüestre do Vento,Criatura — Arqueiro Humano,"Voar
Enquanto Viajante Eqüestre do Vento estiver encantada, ela tem “{T}: Viajante Eqüestre do Vento causa 2 pontos de dano à criatura alvo atacante ou bloqueadora.”"
Psychic Possession,Possessão Psíquica,Encantamento — Aura,"Encantar oponente
Pule sua etapa de compra.
Toda vez que o oponente encantado compra um card, você pode comprar um card."
Cackling Flames,Chamas Gargalhantes,Mágica Instantânea,"Chamas Gargalhantes causa 3 pontos de dano à criatura alvo ou ao jogador alvo.
#Determinação# — Se você não tiver nenhum card em sua mão, em vez disso, Chamas Gargalhantes causará 5 pontos de dano àquela criatura ou jogador."
Trial/Error,Tentativa,Mágica Instantânea,"Devolva todas as criaturas bloqueando ou sendo bloqueadas pela criatura alvo para a mão de seus donos.
//
Erro
{U}{B}
Mágica Instantânea
Anule a mágica alvo multicolorida."
Mistral Charger,Cavalo-de-Batalha Mistral,Criatura — Pégaso,Voar
Sporeback Troll,Troll Dorso de Esporas,Criatura — Troll Mutante,"Enxerto 2 #(Esta criatura entra em jogo com dois marcadores +1/+1 sobre ela. Toda vez que outra criatura entra em jogo, você pode mover um marcador +1/+1 desta criatura para aquela.)#
{1}{G}: Regenere a criatura alvo com um marcador +1/+1 sobre ela."
Flash Foliage,Folhagem Ofuscante,Mágica Instantânea,"Coloque em jogo uma ficha de criatura verde 1/1 do tipo Saprófita bloqueando a criatura alvo que o está atacando.
Compre um card."
Court Hussar,Hussardo Real,Criatura — Cavaleiro Vedalkeano,"Vigilância
Quando Hussardo Real entrar em jogo, olhe os três cards do topo de seu grimório, coloque um deles em sua mão e o restante no fundo de seu grimório em qualquer ordem.
Quando Hussardo Real entrar em jogo, sacrifique-o, a menos que {W} tenha sido gasto para jogá-lo."
Haazda Shield Mate,Escudeiro Haazda,Criatura — Soldado Humano,"No início de sua manutenção, sacrifique Escudeiro Haazda, a menos que você pague {W}{W}.
{W}: Na próxima vez que uma fonte de sua escolha fosse lhe causar dano neste turno, previna aquele dano."
Ratcatcher,Caça-ratos,Criatura — Ladino Ogre,"Amedrontar
No início de sua manutenção, você pode procurar em seu grimório por um card do tipo Rato, revelá-lo e colocá-lo em sua mão. Se o fizer, embaralhe seu grimório."
Safe Haven,Porto Seguro,Terreno,"{2}, {T}: Remova do jogo a criatura alvo que você controla.
No início de sua manutenção, você pode sacrificar Porto Seguro Se fizer isso, devolva cada card removido do jogo com Porto Seguro para o jogo sob o controle de seu dono."
Utvara Scalper,Escalpador de Utvara,Criatura — Batedor Goblin,"Voar
Escalpador de Utvara ataca a cada turno se estiver apto."
Biomantic Mastery,Maestria Biomântica,Feitiço,"#({GU} pode ser pago com {G} ou {U}.)#
Compre um card para cada criatura que o jogador alvo controla, depois compre um card para cada criatura que outro jogador alvo controla."
Evil Eye of Orms-by-Gore,Olho Maligno de Orms,Criatura — Olho,"As criaturas que você controla que não sejam Olho não podem atacar.
Olho Maligno de Orms só pode ser bloqueado por Barreiras."
Pillar of the Paruns,Pilar dos Paruns,Terreno,{T}: Adicione um mana de qualquer cor à sua reserva de mana. Gaste este mana apenas para jogar uma mágica multicolorida.
Goblin Snowman,Boneco de Neve dos Goblins,Criatura — Goblin,"Toda vez que Boneco de Neve dos Goblins bloquear, previna todo o dano de combate que seria causado a ele e por ele neste turno.
{T}: Boneco de Neve dos Goblins causa 1 ponto de dano à criatura alvo que ele está bloqueando."
Spell Snare,Cilada Mágica,Mágica Instantânea,Anule a mágica alvo com custo de mana convertido igual a 2.
Hunting Moa,Moa Caçadora,Criatura — Ave,"Eco {2}{G} #(No início de sua manutenção, se este passou a estar sob o seu controle desde o início de sua última manutenção, sacrifique-o, a menos que você pague seu custo de eco.)#
Toda vez que Moa Caçadora entrar em jogo ou for colocada no cemitério vinda do jogo, coloque um marcador +1/+1 sobre a criatura alvo."
Icatian Javelineers,Zagaieiros Icatianos,Criatura — Soldado Humano,"Zagaieiros Icatianos entra em jogo com um marcador de azagaia sobre ele.
{T}, Remova um marcador de azagaia de Zagaieiros Icatianos: Zagaieiros Icatianos causa 1 ponto de dano à criatura alvo ou ao jogador alvo."
Swift Silence,Silêncio Imediato,Mágica Instantânea,Anule todas as outras mágicas. Compre um card para cada mágica anulada dessa forma.
Crime/Punishment,Crime,Feitiço,"Coloque em jogo sob seu controle um card de criatura ou encantamento alvo do cemitério de um oponente.
//
Castigo
{X}{B}{G}
Feitiço
Destrua cada artefato, criatura e encantamento com custo de mana convertido igual a X."
Plaxmanta,Arraia-Plax,Criatura — Besta,"Você poderá jogar Arraia-Plax a qualquer momento em que puder jogar uma mágica instantânea.
Quando Arraia-Plax entra em jogo, as criaturas que você controla não podem ser alvo de mágicas ou habilidades neste turno.
Quando Arraia-Plax entrar em jogo, sacrifique-a, a menos que {G} tenha sido gasto para jogá-la."
Dauthi Slayer,Assassino de Dauth,Criatura — Soldado Dauth,"Sombra #(Esta criatura só pode bloquear ou ser bloqueada por criaturas com sombra.)#
Assassino de Dauth ataca a cada turno se estiver apto."
Flying Men,Homens Voadores,Criatura — Humano,Voar
Vigean Hydropon,Hidropoma Vigeana,Criatura — Planta Mutante,"Enxerto 5 #(Esta criatura entra em jogo com cinco marcadores +1/+1 sobre ela. Toda vez que outra criatura entra em jogo, você pode mover um marcador +1/+1 desta criatura para aquela.)#
Hidropoma Vigeana não pode atacar nem bloquear."
Ghost Ship,Navio Fantasma,Criatura — Espírito,"Voar
{U}{U}{U}: Regenere Navio Fantasma."
Hail Storm,Tempestade de Granizo,Mágica Instantânea,Tempestade de Granizo causa 2 pontos de dano a cada criatura atacante e 1 ponto de dano a você e a cada criatura que você controla.
Browbeat,Intimidar,Feitiço,"Qualquer jogador pode fazer com que Intimidar cause 5 pontos de dano a ele próprio. Se ninguém fizer isso, o jogador alvo comprará três cards."
Stormscale Anarch,Baderneiro Escamalâmpago,Criatura — Xamã Viashino,"{2}{R}, Descarte um card aleatoriamente: Baderneiro Escamalâmpago causa 2 pontos de dano à criatura alvo ou ao jogador alvo. Se o card descartado era multicolorido, em vez disso, Baderneiro Escamalâmpago causa 4 pontos de dano àquela criatura ou jogador."
Stalking Vengeance,Vingança Perseguidora,Criatura — Avatar,"Ímpeto
Toda vez que outra criatura que você controla é colocada no cemitério vinda do jogo, ela causa dano igual ao seu poder ao jogador alvo."
Disenchant,Desencantar,Mágica Instantânea,Destrua o artefato alvo ou o encantamento alvo.
Squealing Devil,Diabo Guinchante,Criatura — Diabo,"Amedrontar
Quando Diabo Guinchante entra em jogo, você pode pagar {X}. Se o fizer, a criatura alvo receberá +X/+0 até o final do turno.
Quando Diabo Guinchante entrar em jogo, sacrifique-o, a menos que {B} tenha sido gasto para jogá-lo."
Bond of Agony,Elo de Agonia,Feitiço,"Como custo adicional para jogar Elo de Agonia, pague X pontos de vida.
Cada um dos outros jogadores perde X pontos de vida."
Blessing of the Nephilim,Benção do Nefilim,Encantamento — Aura,"Encantar Criatura
A criatura encantada recebe +1/+1 para cada uma de suas cores."
Infernal Tutor,Tutor Infernal,Feitiço,"Revele um card de sua mão. Procure em seu grimório por um card com o mesmo nome daquele card, revele-o, coloque-o em sua mão e depois embaralhe seu grimório.
#Determinação# — Se você não tiver nenhum card em sua mão, em vez disso, procure em seu grimório por um card, coloque-o em sua mão e depois embaralhe seu grimório."
Carom,Carambolar,Mágica Instantânea,"O próximo 1 ponto de dano que seria causado à criatura alvo neste turno, em vez disso, é causado a outra criatura alvo.
Compre um card."
Cytospawn Shambler,Trôpego Citogerador,Criatura — Elemental Mutante,"Enxerto 6 #(Esta criatura entra em jogo com seis marcadores +1/+1 sobre ela. Toda vez que outra criatura entra em jogo, você pode mover um marcador +1/+1 desta criatura para aquela.)#
{G}: A criatura alvo com um marcador +1/+1 sobre ela ganha atropelar até o final do turno."
Silkwing Scout,Batedora Asa-de-Seda,Criatura — Batedor Fada,"Voar
{G}, Sacrifique Batedora Asa-de-Seda: Procure em seu grimório por um card de terreno básico e coloque-o em jogo virado. Depois, embaralhe seu grimório."
Hide/Seek,Esconde-Esconde,Mágica Instantânea,"Coloque o artefato ou encantamento alvo no fundo do grimório de seu dono.
//
Pique-Pega
{W}{B}
Mágica Instantânea
Procure no grimório do oponente alvo por um card e remova-o de jogo. Você ganha uma quantidade de pontos de vida igual ao seu custo de mana convertido. Depois, aquele jogador embaralha seu próprio grimório."
Celestial Ancient,Ancião Celestial,Criatura — Elemental,"Voar
Toda vez que você jogar uma mágica de encantamento, coloque um marcador +1/+1 sobre cada criatura que você controla."
Might of the Nephilim,Força do Nefilim,Mágica Instantânea,A criatura alvo recebe +2/+2 até o final do turno para cada uma de suas cores.
Vigean Graftmage,Mago de Enxerto Vigeano,Criatura — Mago Vedalkeano Mutante,"Enxerto 2 #(Esta criatura entra em jogo com dois marcadores +1/+1 sobre ela. Toda vez que outra criatura entra em jogo, você pode mover um marcador +1/+1 desta criatura para aquela.)#
{1}{U}: Desvire a criatura alvo com um marcador +1/+1 sobre ela."
Dread Slag,Escória do Terror,Criatura — Horror,"Atropelar
Escória do Terror recebe -4/-4 para cada card em sua mão."
Skullmead Cauldron,Caldeirão de Hidromel de Cérebro,Artefato,"{T}: Você ganha 1 ponto de vida.
{T}, Descarte um card: Você ganha 3 pontos de vida."
Bronze Bombshell,Bomba de Bronze,Criatura Artefato — Constructo,"Quando Bomba de Bronze é controlada por um jogador que não é seu dono, aquele jogador a sacrifica. Se o jogador o fizer, Bomba de Bronze causa 7 pontos de dano a ele."
Ocular Halo,Auréola Ocular,Encantamento — Aura,"Encantar Criatura
A criatura encantada tem “{T}: Compre um card.”
{W}}: A criatura encantada ganha vigilância até o final do turno."
Grand Arbiter Augustin IV,Árbitro-Mor Agostinho IV,Criatura Lendária — Conselheiro Humano,"As mágicas brancas que você joga custam {1} a menos para serem jogadas.
As mágicas azuis que você joga custam {1} a menos para serem jogadas.
As mágicas que seus oponentes jogam custam {1} a mais para serem jogadas."
Crypt Champion,Campeão da Cripta,Criatura — Zumbi,"Golpe duplo
Quando Campeão da Cripta entra em jogo, cada jogador coloca em jogo de seu cemitério um card de criatura com custo de mana convertido menor ou igual a 3.
Quando Campeão da Cripta entrar em jogo, sacrifique-o, a menos que {R} tenha sido gasto para jogá-lo."
Flame-Kin War Scout,Batedor Irmão-das-Chamas,Criatura — Batedor Elemental,"Quando outra criatura entrar em jogo, sacrifique Batedor Irmão-das-Chamas. Se fizer isso, Batedor Irmão-das-Chamas causará 4 pontos de dano àquela criatura."
Psychotic Fury,Fúria Psicótica,Mágica Instantânea,"A criatura alvo multicolorida ganha golpe duplo até o final do turno.
Compre um card."
Brain Pry,Usurpação Cerebral,Feitiço,"Nomeie um card que não seja um terreno. O jogador alvo revela sua própria mão. Aquele jogador descarta um card com aquele nome. Se ele não puder, você compra um card."
Proclamation of Rebirth,Proclamação de Ressurreição,Feitiço,"Devolva até três cards de criatura alvo com custo de mana convertido menor ou igual a 1 de seu cemitério para o jogo.
Prever — {5}{W}, Revele Proclamação de Ressurreição de sua mão: Devolva o card de criatura alvo com custo de mana convertido menor ou igual a 1 de seu cemitério para o jogo. #(Jogue esta habilidade somente durante sua manutenção e apenas uma vez a cada turno.)#"
Enemy of the Guildpact,Inimigo do Pacto das Guildas,Criatura — Espírito,Proteção contra multicoloridos
Cytoshape,Citoforma,Mágica Instantânea,Escolha uma criatura não lendária em jogo. A criatura alvo torna-se uma cópia daquela criatura até o final do turno.
Simic Basilisk,Basilisco Simic,Criatura — Basilisco Mutante,"Enxerto 3 #(Esta criatura entra em jogo com três marcadores +1/+1 sobre ela. Toda vez que outra criatura entra em jogo, você pode mover um marcador +1/+1 desta criatura para aquela.)#
{1}{G}: Até o final do turno, a criatura alvo com um marcador +1/+1 sobre ela ganha “Toda vez que esta criatura causar dano de combate a uma criatura, destrua aquela criatura no final do combate.”"
Cytoplast Manipulator,Manipuladora de Citoplasto,Criatura — Mago Humano Mutante,"Enxerto 2 #(Esta criatura entra em jogo com dois marcadores +1/+1 sobre ela. Toda vez que outra criatura entra em jogo, você pode mover um marcador +1/+1 desta criatura para aquela.)#
{U}, {T}: Ganhe o controle da criatura alvo com um marcador +1/+1 sobre ela enquanto Manipuladora de Citoplasto permanecer em jogo."
Rain of Gore,Chuva de Sangue,Encantamento,"Se uma mágica ou habilidade fosse fazer com que seu controlador ganhasse pontos de vida, em vez disso, aquele jogador perde aquela quantidade de pontos de vida."
Transguild Courier,Enviado Entreguilda,Criatura Artefato — Golem,Enviado Entreguilda é de todas as cores #(mesmo se este card não estiver em jogo)#.
"Lyzolda, the Blood Witch","Lyzolda, a Bruxa Sanguinária",Criatura Lendária — Clérigo Humano,"{2}, Sacrifique uma criatura: Lyzolda, a Bruxa Sanguinária, causa 2 pontos de dano à criatura alvo ou ao jogador alvo se a criatura sacrificada era vermelha. Compre um card se a criatura sacrificada era preta."
Elemental Resonance,Ressonância Elemental,Encantamento — Aura,"Encantar Permanente
No início da sua fase principal pré-combate, adicione uma quantidade de mana igual ao custo de mana da permanente encantada à sua reserva de mana. #(O custo de mana inclui cores. Se um símbolo de mana tiver múltiplas cores, escolha uma.)#"
Street Savvy,Espertalhão das Ruas,Encantamento — Aura,"Encantar Criatura
A criatura encantada recebe +0/+2 e pode bloquear criaturas com habilidades de travessia de terreno como se elas não tivessem essas habilidades."
Bound/Determined,Forte,Mágica Instantânea,"Sacrifique uma criatura. Devolva até X cards de seu cemitério para sua mão, sendo X o número de cores daquela criatura. Então remova de jogo este card.
//
Firme
{G}{U}
Mágica Instantânea
As outras mágicas que você controla não podem ser anuladas por mágicas ou habilidades neste turno.
Compre um card."
Nettling Curse,Maldição Irritante,Encantamento — Aura,"Encantar Criatura
Toda vez que a criatura encantada atacar ou bloquear, o seu controlador perderá 3 pontos de vida.
{1}{R}: A criatura encantada atacará neste turno se estiver apta."
Research/Development,Pesquisa,Mágica Instantânea,"Escolha até quatro cards seus que estejam fora do jogo e embaralhe-os em seu grimório.
//
Desenvolvimento
{3}{U}{R}
Mágica Instantânea
Coloque em jogo uma ficha de criatura vermelha 3/1 do tipo Elemental, a menos que um oponente permita que você compre um card. Repita esse processo mais duas vezes."
Indrik Stomphowler,Uivossauro Indrik,Criatura — Besta,"Quando Uivossauro Indrik entrar em jogo, destrua o artefato ou encantamento alvo."
Plumes of Peace,Plumas da Paz,Encantamento — Aura,"Encantar Criatura
A criatura encantada não é desvirada durante a etapa de desvirar de seu controlador.
Prever — {W}{U}, Revele Plumas da Paz de sua mão: Vire a criatura alvo. #(Jogue esta habilidade somente durante sua manutenção e apenas uma vez a cada turno.)#"
Experiment Kraj,Experimento Kraj,Criatura Lendária — Lodo Mutante,"Experimento Kraj tem todas as habilidades ativadas de cada outra criatura com um marcador +1/+1 sobre ela.
{T}: Coloque um marcador +1/+1 sobre a criatura alvo."
Hit/Run,Ataque,Mágica Instantânea,"O jogador alvo sacrifica um artefato ou criatura. Ataque causa dano àquele jogador igual ao custo de mana convertido daquela permanente.
//
Retirada
{3}{R}{G}
Mágica Instantânea
As criaturas atacantes que você controla recebem +1/+0 até o final do turno para cada outra criatura atacante."
Ogre Gatecrasher,Penetra Ogre,Criatura — Ladino Ogre,"Quando Penetra Ogre entrar em jogo, destrua a criatura alvo com a habilidade de defensor."
Thrive,Prosperar,Feitiço,Coloque um marcador +1/+1 sobre cada uma de X criaturas alvo.
Govern the Guildless,Dominar os Sem-Guilda,Feitiço,"Ganhe o controle da criatura monocolorida alvo.
Prever — {1}{U}, Revele Dominar os Sem-Guilda de sua mão: A criatura alvo torna-se da cor ou cores de sua escolha até o final do turno. #(Jogue esta habilidade somente durante sua manutenção e apenas uma vez a cada turno.)#"
Vision Skeins,Mixórdia Visionária,Mágica Instantânea,Cada jogador compra dois cards.
Tidespout Tyrant,Tirano Cabeça-D'Água,Criatura — Gênio,"Voar
Toda vez que você jogar uma mágica, devolva a permanente alvo para a mão de seu dono."
Writ of Passage,Mandado de Passagem,Encantamento — Aura,"Encantar Criatura
Toda vez que a criatura encantada ataca, se seu poder é menor ou igual a 2, ela não pode ser bloqueada neste turno.
Prever — {1}{U}, Revele Mandado de Passagem de sua mão: A criatura alvo com poder menor ou igual a 2 não pode ser bloqueada neste turno. #(Jogue esta habilidade somente durante sua manutenção e apenas uma vez a cada turno.)#"
Nightcreep,Rastejamento Noturno,Mágica Instantânea,"Até o final do turno, todas as criaturas se tornam pretas e todos os terrenos se tornam Pântanos."
Rise/Fall,Ascensão,Feitiço,"Devolva o card de criatura alvo em um cemitério e a criatura alvo em jogo para a mão de seus donos.
//
Queda
{B}{R}
Feitiço
O jogador alvo revela dois cards aleatoriamente da mão dele, depois descarta cada card que não seja um terreno revelado dessa forma."
Azorius Ploy,Tática Azorius,Mágica Instantânea,"Previna todo o dano de combate que a criatura alvo causaria neste turno.
Previna todo o dano de combate que seria causado à criatura alvo neste turno."
Dovescape,Pombonorama,Encantamento,"#({WU} pode ser pago com {W} ou {U}.)#
Toda vez que um jogador jogar uma mágica que não seja de criatura, anule aquela mágica. Aquele jogador coloca X fichas de criatura brancas e azuis 1/1 do tipo Ave com a habilidade de voar em jogo, sendo X igual ao custo de mana convertido daquela mágica."
Valor Made Real,Coragem Concretizada,Mágica Instantânea,A criatura alvo pode bloquear qualquer número de criaturas neste turno.
Paladin of Prahv,Paladino de Prahv,Criatura — Cavaleiro Humano,"Toda vez que Paladino de Prahv causa dano, você ganha aquela quantidade em pontos de vida.
Prever — {1}{W}, Revele Paladino de Prahv de sua mão: Toda vez que a criatura alvo causa dano neste turno, você ganha aquela quantidade em pontos de vida. #(Jogue esta habilidade somente durante sua manutenção e apenas uma vez a cada turno.)#"
Delirium Skeins,Mixórdia Delirante,Feitiço,Cada jogador descarta três cards.
Avatar of Discord,Avatar da Discórdia,Criatura — Avatar,"#({BR} pode ser pago com {B} ou {R}.)#
Voar
Quando Avatar da Discórdia entrar em jogo, sacrifique-o, a menos que você descarte dois cards."
Rakdos the Defiler,"Rakdos, o Profanador",Criatura Lendária — Demônio,"Voar, atropelar
Toda vez que Rakdos, o Profanador, atacar, sacrifique a metade das permanentes que não são Demônio que você controla, arredondada para cima.
Toda vez que Rakdos causa dano de combate a um jogador, aquele jogador sacrifica a metade das permanentes que não são Demônio que ele controla, arredondada para cima."
Soulsworn Jury,Júri Alma-Jurada,Criatura — Espírito,"Defensor #(Esta criatura não pode atacar.)#
{1}{U}, Sacrifique Júri Alma-Jurada: Anule a mágica de criatura alvo."
Simic Initiate,Iniciado Simic,Criatura — Humano Mutante,"Enxerto 1 #(Esta criatura entra em jogo com um marcador +1/+1 sobre ela. Toda vez que outra criatura entra em jogo, você pode mover um marcador +1/+1 desta criatura para aquela.)#"
