Diamond Faerie,Fada Diamante,Criatura da Neve — Fada,"Voar
{1}{S}: As criaturas da neve que você controla recebem +1/+1 até o final do turno. #({S} pode ser pago com um mana de uma permanente da neve.)#"
Hibernation's End,Fim da Hibernação,Encantamento,"Manutenção cumulativa {1}
Toda vez que você paga o custo de manutenção cumulativa de Fim da Hibernação, você pode procurar em seu grimório por um card de criatura com custo de mana convertido igual ao número de marcadores de tempo sobre Fim da Hibernação e colocá-lo em jogo. Se o fizer, embaralhe seu grimório."
Cover of Winter,Cobertura de Inverno,Encantamento da Neve,"Manutenção cumulativa {S} #({S} pode ser pago com um mana de uma permanente da neve.)#
Se uma criatura fosse causar dano de combate a você e/ou a uma ou mais criaturas que você controla, previna X daquele dano, onde X é o número de marcadores de tempo sobre Cobertura de Inverno.
{S}: Coloque um marcador de tempo sobre Cobertura de Inverno."
Mystic Melting,Fundição Mística,Mágica Instantânea,"Destrua o artefato alvo ou o encantamento alvo.
Compre um card no início da manutenção do próximo turno."
Phyrexian Snowcrusher,Quebra-Neve Phyrexiano,Criatura Artefato da Neve — Juggernaut,"Quebra-Neve Phyrexiano ataca a cada turno se estiver apto.
{1}{S}: Quebra-Neve Phyrexiano recebe +1/+0 até o final do turno. #({S} pode ser pago com um mana de uma permanente da neve.)#"
Icefall,Alude,Feitiço,"Destrua o artefato alvo ou o terreno alvo.
Resgatar {R}{R} #(Quando uma criatura é colocada no seu cemitério vinda do jogo, você pode pagar {R}{R}. Se o fizer, devolva esse card de seu cemitério para sua mão. Do contrário, remova de jogo esse card.)#"
Ohran Yeti,Yeti de Ohran,Criatura da Neve — Yeti,{2}{S}: A criatura da neve alvo ganha iniciativa até o final do turno. #({S} pode ser pago com um mana de uma permanente da neve.)#
Martyr of Spores,Mártir dos Esporos,Criatura — Xamã Humano,"{1}, Revele X cards verdes de sua mão, Sacrifique Mártir dos Esporos: A criatura alvo recebe +X/+X até o final do turno."
Phobian Phantasm,Fantasma Fobiano,Criatura — Ilusão,"Voar, amedrontar
Manutenção cumulativa {B} #(No início de sua manutenção, coloque um marcador de tempo nessa permanente e então a sacrifique, a menos que você pague seu custo de manutenção para cada marcador de tempo sobre ela.)#"
"Heidar, Rimewind Master","Heidar, Mestre Vento-Gélido",Criatura Lendária — Mago Humano,"{2}, {T}: Devolva a permanente alvo para a mão de seu dono. Use esta habilidade somente se você controlar quatro ou mais permanentes da neve."
Kjeldoran War Cry,Grito de Guerra Kjeldorano,Mágica Instantânea,"As criaturas que você controla recebem +X/+X até o final do turno, onde X é igual a 1 mais o número de cards com o nome Grito de Guerra Kjeldorano em todos os cemitérios."
Ursine Fylgja,Fylgja Ursídeo,Criatura — Urso Espírito,"Fylgja Ursídeo entra em jogo com quatro marcadores de cura sobre ele.
Remova um marcador de cura de Fylgja Ursídeo: Previna o próximo 1 ponto de dano que seria causado a Fylgja Ursídeo neste turno.
{2}{W}: Coloque um marcador de cura sobre Fylgja Ursídeo."
Blizzard Specter,Espectro da Nevasca,Criatura da Neve — Espectro,"Voar
Toda vez que Espectro da Nevasca causar dano de combate a um jogador, escolha um — Aquele jogador devolve uma permanente que ele controla para a mão de seu dono; ou aquele jogador descarta um card."
Bull Aurochs,Auroque Touro,Criatura — Auroques,"Atropelar
Toda vez que Auroque Touro ataca, ele recebe +1/+0 até o final do turno para cada outro card Auroques atacante."
Luminesce,Luminescência,Mágica Instantânea,Previna todo o dano que as fontes pretas e vermelhas causariam neste turno.
Zombie Musher,Zumbi de Trenó,Criatura da Neve — Zumbi,"Travessia de terreno da neve
{S}: Regenere Zumbi de Trenó. #({S} pode ser pago com um mana de uma permanente da neve.)#"
Dark Depths,Abismo Sombrio,Terreno da Neve Lendário,"Abismo Sombrio entra em jogo com dez marcadores de gelo sobre ele.
{3}: Remova um marcador de gelo de Abismo Sombrio.
Quando Abismo Sombrio não tiver nenhum marcador de gelo sobre ele, sacrifique-o. Se fizer isso, coloque em jogo uma ficha de criatura lendária indestrutível preta 20/20 do tipo Avatar com a habilidade de voar com o nome de Marit Lage."
Sound the Call,Soar o Chamado,Feitiço,Coloque em jogo uma ficha de criatura verde 1/1 do tipo Lobo com “Esta criatura recebe +1/+1 para cada card com o nome Soar o Chamado em cada cemitério.”
Allosaurus Rider,Ginete de Alossauro,Criatura — Guerreiro Elfo,"Você pode remover do jogo dois cards verdes na sua mão em vez de pagar o custo de mana de Ginete de Alossauro.
O poder e a resistência de Ginete de Alossauro são ambos iguais a 1 mais o número de terrenos que você controla."
Arctic Flats,Planície Ártica,Terreno da Neve,"Planície Ártica entra em jogo virado.
{T}: Adicione {G} ou {W} à sua reserva de mana."
Counterbalance,Contrabalançar,Encantamento,"Toda vez que um oponente joga uma mágica, você pode revelar o card do topo de seu grimório. Se fizer isso, anule aquela mágica se ela tiver o mesmo custo de mana convertido do card revelado."
Phyrexian Soulgorger,Devora-Almas Phyrexiano,Criatura Artefato da Neve — Constructo,"Manutenção cumulativa — Sacrifique uma criatura. #(No início de sua manutenção, coloque um marcador de tempo nessa permanente e então a sacrifique, a menos que você pague seu custo de manutenção para cada marcador de tempo sobre ela.)#"
Zur the Enchanter,"Zur, o Encantador",Criatura Lendária — Mago Humano,"Voar
Toda vez que Zur, o Encantador, ataca, você pode procurar em seu grimório um card de encantamento com custo de mana convertido menor ou igual a 3 e colocá-lo em jogo. Se o fizer, embaralhe seu grimório."
Magmatic Core,Núcleo Magmático,Encantamento,"Manutenção cumulativa {1} #(No início de sua manutenção, coloque um marcador de tempo nessa permanente e então a sacrifique, a menos que você pague seu custo de manutenção para cada marcador de tempo sobre ela.)#
No final de seu turno, Núcleo Magmático causa X pontos de dano distribuídos à sua escolha entre qualquer número de criaturas alvos, onde X é o número de marcadores de tempo sobre ele."
Martyr of Frost,Mártir da Geada,Criatura — Mago Humano,"{2}, Revele X cards azuis de sua mão, Sacrifique Mártir da Geada: Anule a mágica alvo, a menos que seu controlador pague {X}."
Soul Spike,Estaca da Alma,Mágica Instantânea,"Você pode remover do jogo dois cards pretos na sua mão em vez de pagar o custo de mana de Estaca da Alma.
Estaca da Alma causa 4 pontos de dano à criatura alvo ou ao jogador alvo e você ganha 4 pontos de vida."
Cryoclasm,Crioclasma,Feitiço,Destrua a Planície ou Ilha alvo. Crioclasma causa 3 pontos de dano ao controlador daquele terreno.
Martyr of Ashes,Mártir das Cinzas,Criatura — Xamã Humano,"{2}, Revele X cards vermelhos de sua mão, Sacrifique Mártir das Cinzas: Mártir das Cinzas causa X pontos de dano a cada criatura sem a habilidade de voar."
Juniper Order Ranger,Patrulheiro da Ordem do Zimbro,Criatura — Cavaleiro Humano,"Toda vez que outra criatura entrar em jogo sob seu controle, coloque um marcador +1/+1 sobre aquela criatura e um marcador +1/+1 sobre Patrulheiro da Ordem do Zimbro."
Thermopod,Termópode,Criatura da Neve — Lesma,"{S}: Termópode ganha ímpeto até o final do turno. #({S} pode ser pago com um mana de uma permanente da neve.)#
Sacrifique uma criatura: Adicione {R} à sua reserva de mana."
Drelnoch,Drelnoch,Criatura — Mutante Yeti,"Toda vez que Drelnoch é bloqueado, você pode comprar dois cards."
Balduvian Frostwaker,Desperta-Gelo Balduviano,Criatura — Mago Humano,"{U}, {T}: O terreno da neve alvo torna-se uma criatura azul 2/2 do tipo Elemental com a habilidade de voar. Ela ainda conta como um terreno."
Ronom Serpent,Serpente de Ronom,Criatura da Neve — Serpente,"Serpente de Ronom não pode atacar, a menos que o jogador defensor controle um terreno da neve.
Quando você não controlar nenhum terreno da neve, sacrifique Serpente de Ronom."
Karplusan Wolverine,Carcaju Karplusano,Criatura da Neve — Besta,"Toda vez que Carcaju Karplusano é bloqueado, você pode fazer com que ele cause 1 ponto de dano à criatura alvo ou ao jogador alvo."
Fury of the Horde,Fúria da Horda,Feitiço,"Você pode remover do jogo dois cards vermelhos na sua mão em vez de pagar o custo de mana de Fúria da Horda.
Desvire todas as criaturas que atacaram neste turno. Após esta fase principal, há uma fase adicional de combate seguida por uma fase principal adicional."
Simian Brawler,Rufião Símio,Criatura — Guerreiro Símio,Descarte um card de sua mão: Rufião Símio recebe +1/+1 até o final do turno.
Rimescale Dragon,Dragão Escama-Gélida,Criatura da Neve — Dragão,"Voar
{2}{S}: Vire a criatura alvo e coloque um marcador de gelo sobre ela. #({S} pode ser pago com um mana de uma permanente da neve.)#
As criaturas com marcadores de gelo sobre elas não desviram durante a etapa de desvirar de seus controladores."
Goblin Furrier,Peleteiro Goblin,Criatura — Guerreiro Goblin,Previna todo o dano que Peleteiro Goblin causaria às criaturas da neve.
Vanish into Memory,Desaparecer na Memória,Mágica Instantânea,"Remova do jogo a criatura alvo. Você compra um número de cards igual ao poder daquela criatura. No início de sua próxima manutenção, devolva ao jogo aquele card sob o controle de seu dono. Se fizer isso, descarte uma quantidade de cards igual à sua resistência."
Kjeldoran Outrider,Vanguardeiro Kjeldorano,Criatura — Soldado Humano,{W}: Vanguardeiro Kjeldorano recebe +0/+1 até o final do turno.
Boreal Shelf,Recife Boreal,Terreno da Neve,"Recife Boreal entra em jogo virado.
{T}: Adicione {W} ou {U} à sua reserva de mana."
Chill to the Bone,Congelar os Ossos,Mágica Instantânea,Destrua a criatura alvo que não seja da neve.
Wilderness Elemental,Elemental Selvático,Criatura — Elemental,"Atropelar
O poder de Elemental Selvático é igual ao número de terrenos não-básicos que seus oponentes controlam."
Snow-Covered Forest,Floresta da Neve,Terreno Básico da Neve — Floresta,
Boreal Druid,Druida Boreal,Criatura da Neve — Druida Elfo,{T}: Adiciona {1} à sua reserva de mana.
Gutless Ghoul,Carniçal Covarde,Criatura da Neve — Zumbi,"{1}, Sacrifique uma criatura: Você ganha 2 pontos de vida."
Tresserhorn Skyknight,Cavaleiro da Noite de Tresserhorn,Criatura — Cavaleiro Zumbi,"Voar
Previna todo o dano que seria causado a Cavaleiro da Noite de Tresserhorn por criaturas com iniciativa."
Adarkar Valkyrie,Valquíria de Adarkar,Criatura da Neve — Anjo,"Voar, vigilância
{T}: Quando uma criatura alvo que não seja Valquíria de Adarkar for colocada num cemitério neste turno, devolva aquele card ao jogo sob seu controle."
Frostweb Spider,Aranha Teia de Gelo,Criatura da Neve — Aranha,"Aranha Teia de Gelo pode bloquear como se tivesse a habilidade de voar.
Toda vez que Aranha Teia de Gelo bloquear uma criatura com a habilidade de voar, coloque um marcador +1/+1 sobre Aranha Teia de Gelo no final do combate."
Jokulmorder,Jokulmorder,Criatura — Leviatã,"Atropelar
Jokulmorder entra em jogo virado.
Quando Jokulmorder entrar em jogo, sacrifique-o, a menos que você sacrifique cinco terrenos.
Jokulmorder não é desvirado durante a sua etapa de desvirar.
Toda vez que você joga uma Ilha, você pode desvirar Jokulmorder."
Into the North,Ao Norte,Feitiço,"Procure em seu grimório por um card de terreno da neve e coloque-o em jogo virado. Depois, embaralhe seu grimório."
Boreal Centaur,Centauro Boreal,Criatura da Neve — Guerreiro Centauro,{S}: Centauro Boreal recebe +1/+1 até o final do turno. Use esta habilidade apenas uma vez a cada turno. #({S} pode ser pago com um mana de uma permanente da neve.)#
Scrying Sheets,Espelhos Cristalomânticos,Terreno da Neve,"{T}: Adicione {1} à sua reserva de mana.
{1}{S}, {T}: Olhe o card no topo de seu grimório. Se aquele card for da neve, você poderá revelá-lo e colocá-lo em sua mão. #({S} pode ser pago com um mana de uma permanente da neve.)#"
Surging Might,Bravura Ondulante,Encantamento — Aura,"Encantar Criatura
A criatura encantada recebe +2/+2.
Ondular 4 #(Quando você joga esta mágica, você pode revelar os quatro cards do topo de seu grimório. Você pode jogar quaisquer cards revelados com o mesmo nome desta mágica sem pagar seus custos de mana. Coloque o resto no fundo de seu grimório.)#"
Kjeldoran Gargoyle,Gárgula Kjeldorana,Criatura — Gárgula,"Voar, iniciativa
Toda vez que Gárgula Kjeldorana causa dano, você ganha aquela quantidade em pontos de vida."
Greater Stone Spirit,Espírito da Grande Pedra,Criatura — Espírito Elemental,"Espírito da Grande Pedra não pode ser bloqueado por criaturas com a habilidade de voar.
{2}{R}: Até o final do turno, a criatura alvo recebe +0/+2 e ganha “{R}: Esta criatura recebe +1/+0 até o final do turno.”"
Rimehorn Aurochs,Auroques Chifre-Gélido,Criatura da Neve — Auroques,"Atropelar
Toda vez que Auroques Chifre-Gélido ataca, ele recebe +1/+0 até o final do turno para cada outro card Auroques atacante.
{2}{S}: A criatura alvo bloqueia a criatura alvo neste turno se estiver apta. #({S} pode ser pago com um mana de uma permanente da neve.)#"
Glacial Plating,Armadura Glacial,Encantamento da Neve — Aura,"Encantar Criatura
Manutenção cumulativa {S} #(No início de sua manutenção, coloque um marcador de tempo nessa permanente e então a sacrifique, a menos que você pague seu custo de manutenção para cada marcador de tempo sobre ela. {S} pode ser pago com um mana de uma permanente da neve.)#
A criatura encantada recebe +3/+3 para cada marcador de tempo sobre Armadura Glacial."
Frost Marsh,Pântano do Gelo,Terreno da Neve,"Pântano do Gelo entra em jogo virado.
{T}: Adicione {U} ou {B} à sua reserva de mana."
Gelid Shackles,Algemas Gélidas,Encantamento da Neve — Aura,"Encantar Criatura
A criatura encantada não pode bloquear e suas habilidades ativadas não podem ser jogadas.
{S}: A criatura encantada ganha a habilidade de defensor até o final do turno. #({S} pode ser pago com um mana de uma permanente da neve.)#"
Karplusan Strider,Andarilho Karplusano,Criatura — Yeti,Andarilho Karplusano não pode ser alvo de mágicas azuis ou pretas.
Rimewind Cryomancer,Criomante Vento-Gélido,Criatura — Mago Humano,"{1}, {T}: Anule a habilidade ativada alvo. Use esta habilidade somente se você controlar quatro ou mais permanentes da neve. #(As habilidades de mana não podem ser alvo.)#"
White Shield Crusader,Cruzado do Escudo Branco,Criatura — Cavaleiro Humano,"Proteção contra o preto
{W}: Cruzado do Escudo Branco ganha a habilidade de voar até o final do turno.
{W}{W}: Cruzado do Escudo Branco recebe +1/+0 até o fim do turno."
Rite of Flame,Rito da Chama,Feitiço,"Adicione {R}{R} à sua reserva de mana, depois adicione {R} à sua reserva de mana para cada card com o nome Rito da Chama em cada cemitério."
Flashfreeze,Congelar Rápido,Mágica Instantânea,Anule a mágica alvo vermelha ou verde.
Goblin Rimerunner,Patim-Gélido Goblin,Criatura da Neve — Guerreiro Goblin,"{T}: A criatura alvo não pode bloquear neste turno.
{S}: Patim-Gélido Goblin ganha ímpeto até o final do turno. #({S} pode ser pago com um mana de uma permanente da neve.)#"
Lightning Serpent,Serpente Relampejante,Criatura — Serpente Elemental,"Atropelar, ímpeto
Serpente Relampejante entra em jogo com X marcadores +1/+0 sobre ela.
No final do turno, sacrifique Serpente Relampejante."
Disciple of Tevesh Szat,Discípulo de Tevesh Szat,Criatura — Clérigo Humano,"{T}: A criatura alvo recebe -1/-1 até o final do turno.
{4}{B}{B}, {T}, Sacrifique Discípulo de Tevesh Szat: A criatura alvo recebe -6/-6 até o final do turno."
Resize,Redimensionar,Mágica Instantânea,"A criatura alvo recebe +3/+3 até o final do turno.
Resgatar {1}{G} #(Quando uma criatura é colocada no seu cemitério vinda do jogo, você pode pagar {1}{G}. Se o fizer, devolva esse card de seu cemitério para sua mão. Do contrário, remova de jogo esse card.)#"
Survivor of the Unseen,Sobrevivente Ilusionista,Criatura — Mago Humano,"Manutenção cumulativa {2} #(No início de sua manutenção, coloque um marcador de tempo nessa permanente e então a sacrifique, a menos que você pague seu custo de manutenção para cada marcador de tempo sobre ela.)#
{T}: Compre dois cards e depois coloque um card de sua mão no topo de seu grimório."
Wall of Shards,Barreira de Estilhaços,Criatura da Neve — Barreira,"Defensor, voar
Manutenção cumulativa — Um oponente ganha 1 ponto de vida. #(No início de sua manutenção, coloque um marcador de tempo nessa permanente e então a sacrifique, a menos que você pague seu custo de manutenção para cada marcador de tempo sobre ela.)#"
Krovikan Scoundrel,Velhaco Krovikano,Criatura — Ladino Humano,
Frozen Solid,Sólido como Gelo,Encantamento — Aura,"Encantar Criatura
A criatura encantada não é desvirada durante a etapa de desvirar de seu controlador.
Quando for causado dano à criatura encantada, destrua-a."
Arctic Nishoba,Nishoba Ártico,Criatura — Guerreiro Felino,"Atropelar
Manutenção cumulativa {G} ou {W} #(No início de sua manutenção, coloque um marcador de tempo nessa permanente e então a sacrifique, a menos que você pague seu custo de manutenção para cada marcador de tempo sobre ela.)#
Quando Nishoba Ártico é colocado no cemitério vindo do jogo, você ganha 2 pontos de vida para cada marcador de tempo sobre ele."
Woolly Razorback,Porco-Selvagem Lanoso,Criatura — Besta,"Porco-Selvagem Lanoso entra em jogo com três marcadores de gelo sobre ele.
Enquanto Porco-Selvagem Lanoso tiver um marcador de gelo sobre ele, ele terá defensor e qualquer dano de combate que ele causar será prevenido.
Toda vez que Porco-Selvagem Lanoso bloquear, remova um marcador de gelo dele."
Orcish Bloodpainter,Pintor de Sangue Orc,Criatura — Xamã Orc,"{T}, Sacrifique uma criatura: Pintor de Sangue Orc causa 1 ponto de dano à criatura alvo ou ao jogador alvo."
Snow-Covered Mountain,Montanha da Neve,Terreno Básico da Neve — Montanha,
Mouth of Ronom,Boca de Ronom,Terreno da Neve,"{T}: Adicione {1} à sua reserva de mana.
{4}{S}, {T}, Sacrifique Boca de Ronom: Boca de Ronom causa 4 pontos de dano à criatura alvo. #({S} pode ser pago com um mana de uma permanente da neve.)#"
Kjeldoran Javelineer,Zagaieiro Kjeldorano,Criatura — Soldado Humano,"Manutenção cumulativa {1} #(No início de sua manutenção, coloque um marcador de tempo nessa permanente e então a sacrifique, a menos que você pague seu custo de manutenção para cada marcador de tempo sobre ela.)#
{T}: Zagaieiro Kjeldorano causa dano à criatura alvo atacante ou bloqueadora igual ao número de marcadores de tempo sobre Zagaieiro Kjeldorano."
Jotun Owl Keeper,Guardião de Coruja Jötun,Criatura — Gigante,"Manutenção cumulativa {W} ou {U} #(No início de sua manutenção, coloque um marcador de tempo nessa permanente e então a sacrifique, a menos que você pague seu custo de manutenção para cada marcador de tempo sobre ela.)#
Quando Guardião de Coruja Jötun for colocado no cemitério vindo do jogo, coloque em jogo uma ficha de criatura branca 1/1 do tipo Ave com a habilidade de voar para cada marcador de tempo sobre ele."
Ronom Unicorn,Unicórnio de Ronom,Criatura — Unicórnio,Sacrifique Unicórnio de Ronom: Destrua o encantamento alvo.
Perilous Research,Pesquisa Arriscada,Mágica Instantânea,"Compre dois cards, depois sacrifique uma permanente."
Rimewind Taskmage,Mago Especialista Vento-Gélido,Criatura — Mago Humano,"{1}, {T}: Vire ou desvire a permanente alvo. Use esta habilidade somente se você controlar quatro ou mais permanentes da neve."
Steam Spitter,Cuspidor de Vapor,Criatura — Aranha,"Cuspidor de Vapor pode bloquear como se tivesse a habilidade de voar.
{R}: Cuspidor de Vapor recebe +1/+0 até o final do turno."
Commandeer,Requisitar,Mágica Instantânea,"Você pode remover do jogo dois cards azuis na sua mão em vez de pagar o custo de mana de Requisitar.
Ganhe o controle da mágica alvo que não seja de criatura. Você pode escolher novos alvos para ela. #(Se aquela mágica for um artefato ou encantamento, a permanente entra em jogo sob seu controle.)#"
Boreal Griffin,Grifo Boreal,Criatura da Neve — Grifo,"Voar
{S}: Grifo Boreal ganha iniciativa até o final do turno. #({S} pode ser pago com um mana de uma permanente da neve.)#"
Rune Snag,Runa Protuberante,Mágica Instantânea,"Anule a mágica alvo, a menos que seu controlador pague {2} mais um {2} adicional para cada card com o nome Runa Protuberante em cada cemitério."
Balduvian Rage,Fúria Balduviana,Mágica Instantânea,"A criatura atacante alvo recebe +X/+0 até o final do turno.
Compre um card no início da manutenção do próximo turno."
Herald of Leshrac,Arauto de Leshrac,Criatura — Avatar,"Voar
Manutenção cumulativa — Ganhe o controle de um terreno que você não controla.
Arauto de Leshrac recebe +1/+1 para cada terreno que você controla mas não possui.
Quando Arauto de Leshrac deixa o jogo, cada jogador ganha o controle de cada terreno que ele possui e que você controla."
