Rhox,Rhox,Créature — Bête,"Vous pouvez faire que le Rhox inflige ses blessures de combat au joueur défenseur comme s'il n'était pas bloqué.
{2}{G}: Régénérez le Rhox."
Ascendant Evincar,Incarmal en devenir,Créature Légendaire — Vampire,"Vol
Les autres créatures noires gagnent +1/+1.
Les créatures non-noires gagnent -1/-1."
Faerie Conclave,Conseil des faeries,Terrain,"Le Conseil des faeries arrive en jeu engagé.
{T}: Ajoutez {U} à votre réserve.
{1}{U}: Le Conseil des faeries devient une créature bleue Peuple fée 2/1 avec le vol jusqu'à la fin du tour. C'est toujours un terrain."
Platinum Angel,Ange de platine,Créature Artefact — Ange,"Vol
Vous ne pouvez pas perdre la partie et votre adversaire ne peut gagner la partie."
Razormane Masticore,Masticore à crinière tranchante,Créature Artefact — Masticore,"Initiative
Au début de votre entretien, vous pouvez vous défausser d'une carte. Si vous ne le faites pas, sacrifiez la Masticore à crinière tranchante.
Au début de votre étape de pioche, vous pouvez faire que la Masticore à crinière tranchante inflige 3 blessures à la créature ciblée."
March of the Machines,Marche des machines,Enchantement,Chaque artefact non-créature est une créature artefact avec une force et une endurance chacune égale à son coût converti de mana.
Spawning Pool,Effrayante frayère,Terrain,"L'Effrayante frayère arrive en jeu engagée.
{T}: Ajoutez {B} à votre réserve.
{1}{B}: L'Effrayante frayère devient une créature noire 1/1 avec '{B}: Régénérez cette créature' jusqu'à la fin du tour. Cette créature est toujours considérée comme un terrain."
Ghitu Encampment,Campement guituk,Terrain,"Le Campement Guituk arrive en jeu engagé.
{T}: Ajoutez {R} à votre réserve.
{1}{R}: Le Campement Guituk devient une créature rouge 2/1 Guerrier avec l'initiative jusqu'à la fin du tour. C'est toujours un terrain."
Mimeofacture,Ronéofabrication,Rituel,"Duplication {3}{U} #(Quand vous jouez ce sort, copiez-le pour chaque fois que vous avez payé son coût de duplication. Vous pouvez choisir de nouvelles cibles pour ces copies.)#
Choisissez un permanent ciblé contrôlé par un adversaire. Cherchez dans la bibliothèque de ce joueur une carte du même nom, et mettez-la en jeu sous votre contrôle. Ce joueur mélange ensuite sa bibliothèque."
Streetbreaker Wurm,Guivre Briserue,Créature — Guivre,
Giant Solifuge,Solifuge géante,Créature — Insecte," #({RG} peut être paye au choix avec {R} ou {G}.)#
Piétinement, célérité, linceul"
Sacred Mesa,Mesa sacrée,Enchantement,"Au début de votre entretien, sacrifiez la Mesa sacrée à moins que vous ne sacrifiiez un Pégase.
{1}{W}: Mettez en jeu un jeton de créature 1/1 blanche Pégase avec le vol."
Valor,La Valeur,Créature — Incarnation,"Initiative
Tant que La Valeur est dans votre cimetière et que vous contrôlez une plaine, les créatures que vous contrôlez ont l'initiative."
Chronatog Totem,Totem du chronatog,Artefact,"{T}: Ajoutez {U} à votre réserve.
{1}{U}: Le Totem du chronatog devient une Créature Artefact 1/2 bleue Atog jusqu'à la fin du tour.
{0} : Le Totem du chronatog gagne +3/+3 jusqu'à la fin du tour. Vous passez votre prochain tour. Ne jouez cette capacité qu'une seule fois par tour et uniquement si le Totem du chronatog est une créature."
Dandan,Dandan,Créature — Poisson,"Le Dandan ne peut pas attaquer à moins que le joueur défenseur ne contrôle une ile.
Quand vous ne contrôlez pas d'ile, sacrifiez le Dandan."
Tendrils of Corruption,Vrilles de corruption,Ephémère,"Les Vrilles de corruption infligent X blessures à une créature ciblée et vous gagnez X points de vie, X étant le nombre de marais que vous contrôlez."
Disintegrate,Désintégration,Rituel,"La Désintégration inflige X blessures à une cible, créature ou joueur. Cette créature ne peut pas être régénérée ce tour-ci. Si la créature devait être mise au cimetière ce tour-ci, retirez-la de la partie à la place."
Stormscape Familiar,Familier orageosophe,Créature — Oiseau,"Vol
Les sorts blancs et les sorts noirs que vous jouez coûtent {1} de moins à jouer."
Sengir Autocrat,Autocrate sengien,Créature — Humain,"Quand l'Autocrate sengien arrive en jeu, mettez en jeu 3 jetons de créature 0/1 noire Serf.
Quand l'Autocrate sengien quitte le jeu, retirez de la partie tous les jetons Serf."
Celestial Dawn,Aube célèste,Enchantement,"Les terrains que vous contrôlez sont des plaines.
Les cartes non-terrain que vous possèdez et qui ne sont pas en jeu, les sorts que vous contrôlez et les permanents non-terrain que vous contrôlez sont blancs.
Vous pouvez dépenser du mana blanc comme si c'était du mana de n'importe quelle couleur. Vous pouvez dépenser un autre mana uniquement comme si c'était du mana incolore."
Lord of Atlantis,Seigneur de l'Atlantide,Créature — Ondin,Toutes les autres créatures Ondin gagnent +1/+1 et ont la traversée des iles.
Savage Thallid,Thallidé sauvage,Créature — Fongus,"Au début de votre entretien, mettez un marqueur “spore” sur le Thallidé sauvage.
Retirez trois marqueurs “spore” du Thallidé sauvage — Mettez en jeu un jeton de créature 1/1 verte Saprobionte.
Sacrifiez un saprobionte — Régénérez le fongus ciblé."
Soul Collector,Collecteur d'âmes,Créature — Vampire,"Vol
A chaque fois qu'une créature qui a été blessée par la Collecteur d'ames ce tour-ci est mise dans un cimetière, renvoyez cette carte en jeu sous votre contrôle.
Mue {B}{B}{B} #(Vous pouvez jouer cette carte face cachée comme une créature 2/2 pour {3}. Retournez-la quand vous le désirez pour son cou de mue.)#"
"Akroma, Angel of Wrath","Akroma, ange de la colère",Créature Légendaire — Ange,"Vol, initiative, piétinement, célérité, vigilance, protection contre le noir et contre le rouge",
Orgg,Orgg,Créature — Orgg,"Piétinement
L'Orgg ne peut pas attaquer si le joueur défenseur contrôle une créature dégagée dont la force est supérieure ou égale à 3.
L'Orgg ne peut pas bloquer des créatures dont la force est supérieure ou égale à 3. "
Essence Sliver,Slivoïde d'essence,Créature — Slivoïde,Tous les slivoïdes ont le lien de vie.
Watcher Sliver,Slivoïde gardien,Créature — Slivoïde,Tous les slivoïdes gagnent +0/+2.
Scragnoth,Scraignoss,Créature — Bête,"Le Scraignoss ne peut pas être contrecarré.
Protection contre le bleu."
Whispers of the Muse,Chuchotements de la muse,Ephémère,"Rappel {5}
Piochez une carte."
Foriysian Interceptor,Intercepteur foriysian,Créature — Humain et Soldat,"Flash
Défenseur
L'Intercepteur foriysian peut bloquer une créature supplémentaire."
Flowstone Channeler,Canaliseur de fluipierre,Créature — Humain et Sortisan,"{1}{R}, {T}, défaussez-vous d'une carte — La créature ciblée gagne +1/-1 et acquiert la célérité jusqu'à la fin du tour."
Temporal Isolation,Isolation temporelle,Enchantement — Aura,"Flash #(Vous pouvez jouer ce sort à tout moment où vous pourriez jouer un éphémère.)#
Enchanter créature
La créature enchantée a la distorsion. #(Elle ne peut bloquer ou être bloquée que par des créatures avec la distorsion.)#
Prévenez toutes les blessures qui devraient être infligées par la créature enchantée."
Swamp Mosquito,Moustique des marais,Créature — Insecte,"Vol
A chaque fois que le Moustique des marais attaque et n'est pas bloqué, le joueur défenseur reçoit un marqueur “poison”. #(Un joueur avec 10 marqueurs “poison” ou plus perd la partie.)#"
Pull from Eternity,Attraction de l'éternité,Ephémère,Mettez la carte face visible ciblée qui est retirée de la partie dans le cimetière de son propriétaire.
Mana Skimmer,Ecumeur de mana,Créature — Sangsue,"Vol
A chaque fois que l'ecumeur de mana infligé des blessures à un joueur, engagez le terrain ciblé que ce joueur contrôle. Ce terrain ne se dégage pas pendant la prochaine étape de dégagement de son contrôleur."
Wall of Roots,Mur de racines,Créature — Plante et Mur,"Défenseur
Mettez un marqueur -0/-1 sur le Mur de racines — Ajoutez {G} à votre réserve. Ne jouez cette capacité qu'une seule fois par tour."
Kobold Taskmaster,Surveillant kobold,Créature — Kobold,Les autres créatures Kobold que vous contrôlez gagnent +1/+0.
Auratog,Auratog,Créature — Atog,Sacrifiez un enchantement — L'Auratog gagne +2/+2 jusqu'à la fin du tour.
Crookclaw Transmuter,Transmutateur crocheserre,Créature — Oiseau et Sorcier,"Flash #(Vous pouvez jouer ce sort à tout moment où vous pourriez jouer un éphémère.)#
Vol
Quand le Transmutateur crocheserre arrive en jeu, échangez la force et l'endurance de la créature ciblée jusqu'à la fin du tour."
Arcane Spyglass,Longue-vue des arcanes,Artefact,"{2}, {T}, sacrifiez un terrain — Piochez une carte et mettez un marqueur “charge” sur la Longue-vue des arcanes.
Retirez trois marqueurs “charge” de la Longue-vue des arcanes: Piochez une carte."
Witch-Maw Nephilim,Néphilim Goétiophage,Créature — Néphilim,"A chaque fois que vous jouez un sort, mettez deux marqueurs +1/+1 sur le Néphilim goétiophage.
A chaque fois que le Néphilim goétiophage attaque, il acquiert le Piétinement jusqu'à la fin du tour si sa force est de 10 ou plus."
Dune-Brood Nephilim,Néphilim géniteur des dunes,Créature — Néphilim,"A chaque fois que le Néphilim géniteur des dunes inflige des blessures de combat à un joueur, mettez en jeu un jeton de créature incolore 1/1 Sable pour chaque terrain que vous contrôlez."
Ink-Treader Nephilim,Néphilim Piaffencre,Créature — Néphilim,"A chaque fois qu'un joueur joue un sort d'éphémère ou de rituel, si le Néphilim piaffencre est la seule cible de ce sort, copiez ce sort pour chaque autre créature que ce sort pourrait cibler. Chaque copie cible une de ces créatures differentes."
Yore-Tiller Nephilim,Néphilim laboureur d'antan,Créature — Néphilim,"A chaque fois que le Néphilim laboureur d'antan attaque, renvoyez en jeu une carte de créature ciblée de votre cimetière, engagée et attaquante."
Glint-Eye Nephilim,Néphilim Brilloeil,Créature — Néphilim,"A chaque fois que le Néphilim brilloeil inflige des blessures de combat à un joueur, piochez autant de cartes.
{1}, défaussez-vous d'une carte — Le Néphilim brilloeil gagne +1/+1 jusqu'à la fin du tour."
Sword of the Paruns,Epée des Paruns,Artefact — Equipement,"Tant que la créature équipée est engagée, les créatures engagées que vous contrôlez gagnent +2/+0.
Tant que la créature équipée est dégagée, les créatures dégagées que vous contrôlez gagnent +0/+2.
{3}: Engagez ou dégagez la créature équipée.
Equipement {3}"
Mizzium Transreliquat,Transrelique en mizzium,Artefact,"{3}: La Transrelique en mizzium devient une copie de l'artefact ciblé jusqu'à la fin du tour.
{1}{U}{R}: La Transrelique en mizzium devient une copie de l'artefact ciblé et acquiert cette capacité."
Wildsize,Stature sauvage,Ephémère,"La créature ciblée gagne +2/+2 et acquiert le piétinement jusqu'à la fin du tour.
Piochez une carte."
Gruul War Plow,Brabant de guerre Gruul,Artefact,"Les créatures que vous contrôlez ont le piétinement.
{1}{R}{G}: La Brabant de guerre gruul devient une Créature Artefact 4/4 Djaggernaut jusqu'à la fin du tour."
Poisonbelly Ogre,Ogre hypogastroxique,Créature — Ogre et Guerrier,"A chaque fois qu'une autre créature arrive en jeu, son contrôleur perd 1 point de vie."
Demonfire,Feu Démoniaque,Rituel,"Le Feu démoniaque inflige X blessures à une cible, créature ou joueur. Si une créature ayant subi des blessures de cette manière devait être mise dans un cimetière ce tour-ci, retirez-la de la partie à la place.
#Acharnement# — Si vous n'avez pas de carte en main, le Feu démoniaque ne peut pas être contrecarré par des sorts ou des capacités et les blessures ne peuvent pas être prevenues."
Freewind Equenaut,Equenaute librevent,Créature — Humain et Archer,"Vol
Tant que l'équenaute librevent est enchantée, elle a “{T}: L'équenaute librevent inflige 2 blessures à la créature attaquante ou bloqueuse ciblée.”"
Psychic Possession,Possession Psychique,Enchantement — Aura,"Enchanter adversaire.
Sautez votre étape de pioche.
A chaque fois que l'adversaire enchante pioche une carte, vous pouvez piocher une carte."
Cackling Flames,Flammes caquetantes,Ephémère,"Les Flammes caquetantes infligent 3 blessures à une cible, joueur ou créature.
#Acharnement# — Si vous n'avez pas de carte dans votre main, les Flammes caquetantes infligent 5 blessures à une cible, joueur ou créature à la place."
Trial/Error,Epreuve/Erreur,Ephémère/Ephémère,Renvoyez toutes les créatures bloquant ou bloquées par la créature ciblée dans les mains de leur propriétaire. // Contrecarrez le sort multicolore ciblé.
Mistral Charger,Batailleur de mistral,Créature — Pégase,Vol
Sporeback Troll,Troll Sporéchine,Créature — Troll et Mutant,"Greffe 2 #(Cette créature arrive en jeu avec 2 marqueurs +1/+1 sur elle. A chaque fois qu'une autre créature arrive en jeu, vous pouvez déplacer un marqueur +1/+1 de cette créature sur elle.)#
{1}{G}: Régénérez la créature ciblée avec un marqueur +1/+1 sur elle."
Flash Foliage,Feuillage immédiat,Ephémère,"Ne jouez le feuillage immédiat que pendant le combat, aprés que les bloqueurs aient été déclarés.
Mettez en jeu un jeton de créature 1/1 verte Saprobionte bloquant la créature ciblée qui vous attaque.
Piochez une carte."
Court Hussar,Hussard de la cour,Créature — Vedalken et Chevalier,"Vigilance
Quand le Hussard de la cour arrive en jeu, Regardez les trois cartes du dessus de votre bibliothèque, puis mettez l'une d'entre elles dans votre main et le reste au-dessous de votre bibliothèque dans n'importe quel ordre.
Quand le Hussard de la cour arrive en jeu, sacrifiez-le à moins que {W} ait été dépensé pour le jouer."
Haazda Shield Mate,Compagnon de bouclier d'Haazda,Créature — Humain et Soldat,"Au début de votre entretien, sacrifiez le Compagnon de bouclier d'Haazda à moins que vous ne payiez {W}{W}.
{W}: La prochaine fois qu'une source de votre choix devrait vous infliger des blessures ce tour-ci, prévenez ces blessures."
Ratcatcher,Chasseur de Rats,Créature — Ogre et Gredin,"Peur
Au début de votre entretien, vous pouvez chercher dans votre bibliothèque une carte de rat, la révéler et la mettre dans votre main. Si vous faites ainsi, mélangez votre bibliothèque."
Safe Haven,Havre de paix,Terrain,"{2}, {T}: Retirez de la partie une créature ciblée que vous contrôlez.
Au début de votre entretien, vous pouvez sacrifier le Havre de paix. Si vous faites ainsi, renvoyez en jeu chaque carte retirée de la partie par le Havre de paix sous le contrôle de son propriétaire."
Utvara Scalper,Scalpeur D'Utvara,Créature — Gobelin et Eclaireur,"Vol
Le Scalpeur d'Utvara attaque à chaque tour si possible."
Biomantic Mastery,Maitrise biomantique,Rituel,"#({GU} peut être payé au choix avec {G} or {U}.)#
Piochez une carte pour chaque créature que le joueur ciblé contrôle, puis piochez une carte pour chaque créature qu'un autre joueur ciblé contrôle."
Evil Eye of Orms-by-Gore,Oeil maléfique d'Orms-par-Gore,Créature — Oeil,"Les créatures non-oeil que vous contrôlez ne peuvent pas attaquer.
L'oeil maléfique d'Orms-par-Gore ne peut pas être bloqué, excepté par des murs."
Pillar of the Paruns,Pilier des Paruns,Terrain,{T}: Ajoutez un mana de la couleur de votre choix à votre réserve. Ne depensez ce mana que pour jouer un sort multicolore.
Goblin Snowman,Bonhomme de neige gobelin,Créature — Gobelin,"A chaque fois que le Bonhomme de neige gobelin bloque, prévenez toutes les blessures de combat qui devraient être infligées, ce tour-ci, à et par lui.
{T}: Le Bonhomme de neige gobelin inflige 1 blessure à la créature ciblée qu'il bloque."
Spell Snare,Collet à sorts,Ephémère,Contrecarrez le sort ciblé avec un coût converti de mana de {2}.
Hunting Moa,Moa chasseur,Créature — Oiseau et Bête,"Echo {2}{G}
A chaque fois que le Moa chasseur arrive en jeu ou est mis dans un cimetière depuis le jeu, mettez un marqueur +1/+1 sur la créature ciblée."
Icatian Javelineers,Javeliniers icatians,Créature — Humain et Soldat,"Les Javeliniers icatians arrivent en jeu avec, sur eux, un marqueur “javelot”.
{T}, retirez un marqueur “javelot” des Javeliniers icatians — Les Javeliniers icatians infligent 1 blessure à une cible, créature ou joueur."
Swift Silence,Rapide silence,Ephémère,"Contrecarrez tous les autres sorts. Pour chaque sort contrecarré de cette manière, piochez une carte."
Crime/Punishment,Crime/Supplice,Rituel / Rituel,"Mettez en jeu sous votre contrôle la carte de créature ou d'enchantement ciblée du cimetière d'un adversaire.// Détruisez chaque artefact, chaque créature et chaque enchantement ayant un coût converti de mana de X."
Plaxmanta,Raie Manta de Plax,Créature — Bête,"Flash
Quand la Raie manta de plax arrive en jeu, les créatures que vous contrôlez ne peuvent pas être les ciblés de sorts ou de capacités ce tour-ci.
Quand la Raie manta de plax arrive en jeu, sacrifiez-la à moins que {G} ait été dépensé pour la jouer."
Dauthi Slayer,Tueur dauthi,Créature — Dauthi et Soldat,"Distorsion
Le Tueur dauthi attaque à chaque tour si possible."
Flying Men,Hommes volants,Créature — Humain,Vol
Vigean Hydropon,Hydroponée Vigéenne,Créature — Plante et Mutant,"Greffe 5 #(Cette créature arrive en jeu avec 5 marqueurs +1/+1 sur elle. A chaque fois qu'une autre créature arrive en jeu, vous pouvez déplacer un marqueur +1/+1 de cette créature sur elle.)#
L'Hydroponée vigéenne ne peut ni attaquer ni bloquer."
Ghost Ship,Navire fantôme,Créature — Esprit,"Vol
{U}{U}{U}: Régénérez le Navire fantôme."
Hail Storm,Orage de grêle,Ephémère,L'Orage de grêle inflige 2 blessures à chaque créature attaquante et 1 blessure à vous et à chaque créature que vous contrôlez.
Browbeat,Rudoiement,Rituel,"N'importe quel joueur peut faire que le Rudoiement lui inflige 5 blessures. Si aucun ne le fait, le joueur ciblé pioche trois cartes."
Stormscale Anarch,Séditieux oragécailles,Créature — Viashino et Shamane,"{2}{R}, défaussez-vous d'une carte au hazard: Le Séditieux oragécailles inflige 2 blessures à une cible, créature ou joueur. Si la carte défaussée était multicolore, le Séditieux oragécailles inflige 4 blessures à cette créature ou à ce joueur à la place."
Stalking Vengeance,Vengeance en chasse,Créature — Avatar,"Célérité
A chaque fois qu'une autre créature que vous contrôlez est mise dans un cimetière depuis le jeu, elle inflige au joueur ciblé un nombre de blessures égal à sa force."
Disenchant,Désenchantement,Ephémère,Détruisez l'artefact ciblé ou l'enchantement ciblé.
Squealing Devil,Diable glapissant,Créature — Diable,"Peur
Quand le Diable glapissant arrive en jeu, vous pouvez payer {X}. Si vous faites ainsi, la créature ciblée gagne plus +X/+0 jusqu'à la fin du tour.
Quand le Diable glapissant arrive en jeu, sacrifiez-le à moins que {B} ait été dépensé pour le jouer."
Bond of Agony,Lien d'angoisse,Rituel,"En tant que coût supplémentaire pour jouer le Lien d'angoisse, payez X points de vie.
Chaque autre joueur perd X points de vie."
Blessing of the Nephilim,Bénédiction des néphilims,Enchantement — Aura,"Enchanter créature
La créature enchantée gagne +1/+1 pour chacune de ses couleurs."
Infernal Tutor,Précépteur Infernal,Rituel,"Révélez une carte. Cherchez dans votre bibliothèque une carte du même nom que cette carte, révélez-la, et mettez-la dans votre main. Mélangez ensuite votre bibliothèque
#Acharnement# — Si vous n'avez pas de carte dans votre main, à la place cherchez dans votre bibliothèque une carte, mettez-la dans votre main. Mélangez ensuite votre bibliothèque."
Carom,Carambolage,Ephémère,"La prochaine blessure qui devait être infligée ce tour-ci à une créature ciblée est infligée à une autre créature ciblée à la place.
Piochez une carte."
Cytospawn Shambler,Escogriffe cytoïde,Créature — Elémental et Mutant,"Greffe 6 #(Ce permanent arrive en jeu avec 6 marqueurs +1/+1 sur lui.A chaque fois qu'une autre créature arrive en jeu, si ce permanent à un marqueur +1/+1 sur lui, vous pouvez déplacer un marqueur +1/+1 de ce permanent sur cette créature)#
{G}: La créature ciblée avec un marqueur +1/+1 sur elle acquiert le piétinement jusqu'à la fin du tour."
Silkwing Scout,Eclaireuse à Ailes de Soie,Créature — Peuple Fée et Eclaireur,"Vol
{G}, sacrifiez l' éclaireuse à ailes de soie: Cherchez dans votre bibliothèque une carte de terrain de base et mettez cette carte en jeu engagée. Puis mélangez votre bibliothèque."
Hide/Seek,Cacher/Chercher,Ephémère/Ephémère,Mettez l'artefact ou l'enchantement ciblé au dessous de la bibliothèque de son propriétaire.//Cherchez une carte dans la bibliothèque de l'adversaire ciblé et retirez cette carte de la partie. Vous gagnez un nombre de points de vie égal à son coût converti de mana. Ce joueur mélange ensuite sa bibliothèque.
Celestial Ancient,Aieule célèste,Créature — Elémental,"Vol
A chaque fois que vous jouez un sort d'enchantement, mettez un marqueur +1/+1 sur chaque créature que vous contrôlez."
Might of the Nephilim,Puissance du Nephilim,Ephémère,La créature ciblée gagne +2/+2 jusqu'à la fin du tour pour chacune de ses couleurs.
Vigean Graftmage,Greffemage Vigéen,Créature — Vedalken et Sorcier et Mutant,"Greffe 2 #(Cette créature arrive en jeu avec 2 marqueurs +1/+1 sur elle. A chaque fois qu'une autre créature arrive en jeu, vous pouvez déplacer un marqueur +1/+1 de cette créature sur elle.)#
{1}{U}: Dégagez la créature ciblée avec un marqueur +1/+1 sur elle."
Dread Slag,Résidu d'effroi,Créature — Horreur,"Piétinement
Le Résidu d'effroi gagne -4/-4 pour chaque carte dans votre main."
Skullmead Cauldron,Chaudron de Cranomel,Artefact,"{T}: Vous gagnez 1 point de vie.
{T}, défaussez-vous d'une carte — Vous gagnez 3 points de vie."
Bronze Bombshell,Jolie bombe de bronze,Créature Artefact — Construction,"Quand un joueur autre que son propriétaire contrôle la Jolie bombe de bronze, ce joueur la sacrifie. Si ce joueur le fait, la Jolie bombe de bronze lui inflige 7 blessures."
Ocular Halo,Halo oculaire,Enchantement — Aura,"Enchanter créature
La créature enchantée a “{T}: Piochez une carte.”
{W}: La créature enchantée acquiert la Vigilance jusqu'à la fin du tour."
Grand Arbiter Augustin IV,Grand Arbitre Augustin IV,Créature Légendaire — Humain et Conseiller,"Les sorts blancs que vous jouez coûtent {1} de moins à jouer.
Les sorts bleus que vous jouez coûtent {1} de moins à jouer.
Les sorts que vos adversaires jouent coûtent {1} de plus à jouer."
Crypt Champion,Champion de la crypte,Créature — Zombie,"Double Initiative
Quand le Champion de la crypte arrive en jeu, chaque joueur met en jeu une carte de créature de son cimetière ayant un coût converti de mana de 3 ou moins
Quand le Champion de la crypte arrive en jeu, sacrifiez-le à moins que {R} ait été dépensé pour le jouer."
Flame-Kin War Scout,Eclaireur de guerre sangpyre,Créature — Elémental et Eclaireur,"Quand une autre créature arrive en jeu, sacrifiez l'éclaireur de guerre sangpyre. Si vous faites ainsi, l'éclaireur de guerre sangpyre inflige 4 blessures à cette créature."
Psychotic Fury,Fureur Psychotique,Ephémère,"La créature multicolore ciblée acquiert la Double Initiative jusqu'à la fin du tour.
Piochez une carte."
Brain Pry,Indiscrétion cérébrale,Rituel,"Nommez une carte non-terrain. Le joueur ciblé révéle sa main. Ce joueur se défausse d'une carte avec ce nom. S'il ne peut pas le faire, vous piochez une carte."
Proclamation of Rebirth,Proclamation de Renouveau,Rituel,"Renvoyez en jeu depuis votre cimetière jusqu'à trois cartes de créature ciblées dont le coût converti de mana est de 1 ou moins.
Prévision — {5}{W}, révélez Proclamation de renouveau de votre main — Renvoyez en jeu depuis votre cimetière la carte de créature ciblée dont le coût converti de mana est de 1 ou moins.#(Ne jouez cette capacité que pendant votre entretien et qu'une seule fois par tour.)#"
Enemy of the Guildpact,Ennemi du pacte des guildes,Créature — Esprit,Protection contre le multicolore
Cytoshape,Cytoforme,Ephémère,Choisissez une créature non-légendaire en jeu. La créature ciblée devient une copie de cette créature jusqu'à la fin du tour.
Simic Basilisk,Basilic Simic,Créature — Bête et Mutant,"Greffe 3 #(Cette créature arrive en jeu avec 3 marqueurs +1/+1 sur elle. A chaque fois qu'une autre créature arrive en jeu, vous pouvez déplacer un marqueur +1/+1 de cette créature sur elle.)#
{1}{G}: Jusqu'à la fin du tour, la créature ciblée avec un marqueur +1/+1 sur elle acquiert “A chaque fois que cette créature inflige des blessures de combat à une créature, détruisez cette créature à la fin du combat.”."
Cytoplast Manipulator,Manipulatrice de cytoplaste,Créature — Humain et Sorcier et Mutant,"Greffe 2 #(Ce permanent arrive en jeu avec 2 marqueurs +1/+1 sur lui.A chaque fois qu'une autre créature arrive en jeu, si ce permanent à un marqueur +1/+1 sur lui, vous pouvez déplacer un marqueur +1/+1 de ce permanent sur cette créature)#
{U},{T}: Acquérez le contrôle de la créature ciblée avec un marqueur +1/+1 sur elle tant que la Manipulatrice de cytoplaste reste en jeu."
Rain of Gore,Pluie d'entrailles,Enchantement,"Si un sort ou une capacité devait faire gagner des points de vie à son contrôleur, ce joueur perd autant de points de vie à la place."
Transguild Courier,Messager Transguilde,Créature Artefact — Golem,Le Messager transguilde est de toutes les couleurs. #(Meme si cette carte n'est pas en jeu)#.
"Lyzolda, the Blood Witch","Lyzolda, la sorcière sanguinaire",Créature Légendaire — Humain et Clerc,"{2}, sacrifiez une créature — Lyzolda, la sorcière sanguinaire inflige 2 blessures à une cible, créature ou joueur si la créature sacrifiée était rouge. Piochez une carte si la créature sacrifiée était noire."
Elemental Resonance,Résonance élémentaire,Enchantement — Aura,"Enchanter permanent
Au début de votre phase de pré-combat, ajoutez une quantité de mana égale au coût de mana du permanent enchanté à votre réserve. #(Les coûts de mana incluent les couleurs. Si un symbole de mana a plusieurs couleurs, choisissez-en une.)#."
Street Savvy,Sens des Rues,Enchantement — Aura,"Enchanter créature
La créature enchantée gagne +0/+2 et peut bloquer les créatures avec la traversée des terrains comme si elles n'avaient pas ces capacités."
Bound/Determined,Résolu/Déterminé,Ephémère / Ephémère,"Sacrifiez une créature. Renvoyez dans votre main jusqu'à X cartes de votre cimetière, X étant le nombre de couleurs que la créature avait. Puis retirez cette carte de la partie. // Les autres sorts que vous contrôlez ne peuvent pas être contrés par des sorts ou des capacités ce tour-ci. Piochez une carte."
Nettling Curse,Malédiction de provocation,Enchantement — Aura,"Enchanter créature
A chaque fois que la créature enchantée attaque ou bloque, son contrôleur perd 3 points de vie.
{1}{R}: La créature enchantée attaque ce tour-ci si possible."
Research/Development,Recherche/Développement,Ephémère/Ephémère,Choisissez jusqu'à quatre cartes que vous possèdez en dehors de la partie et mélangez-les à votre bibliothèque. // Mettez en jeu un jeton de créature 3/1 rouge elemental à moins qu'un adversaire ne vous laisse piocher une carte. Répétez ce processus deux fois.
Indrik Stomphowler,Indrik Hurlepiaffe,Créature — Bête,"Quand Indrik hurlepiaffe arrive en jeu, détruisez l'artefact ou l'enchantement ciblé."
