"436226778","charm peddler"
"436488922","charm peddler"
"302011080","chieftain en-dal"
"302273224","chieftain en-dal"
"385884811","child of gaea"
"486542551","chill"
"402656471","chill"
"620779474","chilling apparition"
"621041618","chilling apparition"
"620778933","chimeric idol"
"621041077","chimeric idol"
"536873821","chimeric sphere"
"385883348","chimeric staff"
"134233427","chime of night"
"134495571","chime of night"
"553651371","choke"
"553913515","choke"
"486542507","choke"
"503318310","choking sands"
"503580454","choking sands"
"536873836","choking vines"
"436226690","cho-arrim alchemist"
"436488834","cho-arrim alchemist"
"436226829","cho-arrim bruiser"
"436488973","cho-arrim bruiser"
"436226855","cho-arrim legate"
"436488999","cho-arrim legate"
"436226779","cho-manno's blessing"
"436488923","cho-manno's blessing"
"436227082","cho-manno, revolutionary"
"436489226","cho-manno, revolutionary"
"201327700","chromatic armor"
"570475643","chromatic sphere"
"570737787","chromatic sphere"
"125158","chromatic sphere"
"387302","chromatic sphere"
"218104329","chromium"
"100663817","chromium"
"520095839","chronatog"
"469763157","chub toad"
"201327701","chub toad"
"503318311","cinder cloud"
"503580455","cinder cloud"
"167777822","cinder crawler"
"436226888","cinder elemental"
"436489032","cinder elemental"
"536873846","cinder giant"
"486542515","cinder marsh"
"134233373","cinder seer"
"134495517","cinder seer"
"124024","cinder shade"
"386168","cinder shade"
"553697372","cinder wall"
"553959516","cinder wall"
"536873731","cinder wall"
"503318312","circle of despair"
"503580456","circle of despair"
"604056985","circle of protection: artifacts"
"604319129","circle of protection: artifacts"
"536871308","circle of protection: artifacts"
"469762444","circle of protection: artifacts"
"50332044","circle of protection: artifacts"
"637621152","circle of protection: black"
"637883296","circle of protection: black"
"553675691","circle of protection: black"
"553937835","circle of protection: black"
"536871208","circle of protection: black"
"486542327","circle of protection: black"
"469764377","circle of protection: black"
"452985128","circle of protection: black"
"402655513","circle of protection: black"
"335544616","circle of protection: black"
"201327702","circle of protection: black"
"83886376","circle of protection: black"
"127563","circle of protection: black"
"389707","circle of protection: black"
"553675692","circle of protection: blue"
"553937836","circle of protection: blue"
"536870946","circle of protection: blue"
"486542326","circle of protection: blue"
"469764378","circle of protection: blue"
"452984866","circle of protection: blue"
"402655514","circle of protection: blue"
"335544354","circle of protection: blue"
"201327703","circle of protection: blue"
"83886114","circle of protection: blue"
"33554466","circle of protection : blue"
"127564","circle of protection: blue"
"389708","circle of protection: blue"
"553675693","circle of protection: green"
"553937837","circle of protection: green"
"536870947","circle of protection: green"
"486542329","circle of protection: green"
"469764379","circle of protection: green"
"452984867","circle of protection: green"
"402655515","circle of protection: green"
"335544355","circle of protection: green"
"201327704","circle of protection: green"
"83886115","circle of protection: green"
"33554467","circle of protection : green"
"127565","circle of protection: green"
"389709","circle of protection: green"
"637621122","circle of protection: red"
"637883266","circle of protection: red"
"553675694","circle of protection: red"
"553937838","circle of protection: red"
"536870948","circle of protection: red"
"486542328","circle of protection: red"
"469764380","circle of protection: red"
"452984868","circle of protection: red"
"402655516","circle of protection: red"
"335544356","circle of protection: red"
"201327705","circle of protection: red"
"83886116","circle of protection: red"
"33554468","circle of protection : red"
"127566","circle of protection: red"
"389710","circle of protection: red"
"486542330","circle of protection: shadow"
"553675695","circle of protection: white"
"553937839","circle of protection: white"
"536870949","circle of protection: white"
"486542325","circle of protection: white"
"469764381","circle of protection: white"
"452984869","circle of protection: white"
"402655517","circle of protection: white"
"335544357","circle of protection: white"
"201327706","circle of protection: white"
"83886117","circle of protection: white"
"33554469","circle of protection : white"
"127567","circle of protection: white"
"389711","circle of protection: white"
"536873830","circling vultures"
"620779047","citadel of pain"
"621041191","citadel of pain"
"385884775","citanul centaurs"
"50332045","citanul druid"
"385884635","citanul flute"
"385884691","citanul hierophants"
"67109179","city in a bottle"
"553675696","city of brass"
"553937840","city of brass"
"469764382","city of brass"
"402655518","city of brass"
"100663612","city of brass"
"67109180","city of brass"
"127568","city of brass"
"389712","city of brass"
"285213419","city of shadows"
"520095840","city of solitude"
"167777812","city of traitors"
"503318313","civic guildmage"
"503580457","civic guildmage"
"201327707","clairvoyance"
"385884742","claws of gix"
"536871310","clay statue"
"469764383","clay statue"
"50332046","clay statue"
"218108430","cleanse"
"285213420","cleansing"
"385884839","clear"
"436226928","clear the land"
"436489072","clear the land"
"486542320","clergy en-vec"
"218104330","clergy of the holy nimbus"
"469763164","cloak of confusion"
"201327708","cloak of confusion"
"503318314","cloak of invisibility"
"503580458","cloak of invisibility"
"385884769","cloak of mists"
"536871311","clockwork avian"
"50332047","clockwork avian"
"536870950","clockwork beast"
"469762086","clockwork beast"
"452984870","clockwork beast"
"335544358","clockwork beast"
"83886118","clockwork beast"
"33554470","clockwork beast"
"150996424","clockwork gnomes"
"469764384","clockwork steed"
"150996425","clockwork steed"
"150996426","clockwork swarm"
"436226881","close quarters"
"436489025","close quarters"
"486542238","clot sliver"
"486542316","cloudchaser eagle"
"127569","cloudchaser eagle"
"389713","cloudchaser eagle"
"302011075","cloudskate"
"302273219","cloudskate"
"127887","cloud cover"
"390031","cloud cover"
"536873860","cloud djinn"
"520095841","cloud elemental"
"352331877","cloud of faeries"
"352594021","cloud of faeries"
"369102408","cloud spirit"
"234887634","cloud spirit"
"436226941","cloud sprite"
"436489085","cloud sprite"
"125802","coalition victory"
"387946","coalition victory"
"285213421","coal golem"
"620778976","coastal hornclaw"
"621041120","coastal hornclaw"
"553670112","coastal hornclaw"
"553932256","coastal hornclaw"
"553667446","coastal piracy"
"553929590","coastal piracy"
"436226934","coastal piracy"
"436489078","coastal piracy"
"553673598","coastal tower"
"553935742","coastal tower"
"125470","coastal tower"
"387614","coastal tower"
"637539878","coat of arms"
"637802022","coat of arms"
"553653798","coat of arms"
"553915942","coat of arms"
"167777830","coat of arms"
"127570","coat of arms"
"389714","coat of arms"
"536870952","cockatrice"
"469762088","cockatrice"
"452984872","cockatrice"
"335544360","cockatrice"
"83886120","cockatrice"
"33554472","cockatrice"
"218104331","cocoon"
"100663819","cocoon"
"637536354","coercion"
"637798498","coercion"
"553650274","coercion"
"553912418","coercion"
"520095842","coercion"
"486542244","coercion"
"402655330","coercion"
"251662964","coercion"
"620779120","coffin puppets"
"621041264","coffin puppets"
"486542379","coffin queen"
"486542225","coiled tinviper"
"302011115","coiling woodworm"
"302273259","coiling woodworm"
"536873712","coils of the medusa"
"201327709","cold snap"
"486542366","cold storage"
"125226","collapsing borders"
"387370","collapsing borders"
"125219","collective restraint"
"387363","collective restraint"
"553667241","collective unconscious"
"553929385","collective unconscious"
"436226729","collective unconscious"
"436488873","collective unconscious"
"536871312","colossus of sardia"
"469764385","colossus of sardia"
"50332048","colossus of sardia"
"134233370","colos yearling"
"134495514","colos yearling"
"117441383","combat medic"
"117441382","combat medic"
"117441381","combat medic"
"117441380","combat medic"
"486542385","commander greven il-vec"
"436226781","common cause"
"436488925","common cause"
"302011111","complex automaton"
"302273255","complex automaton"
"134233442","compost"
"134495586","compost"
"127572","compost"
"389716","compost"
"117441384","conch horn"
"218104332","concordant crossroads"
"100663820","concordant crossroads"
"536873851","cone of flame"
"637543075","confiscate"
"637805219","confiscate"
"553656995","confiscate"
"553919139","confiscate"
"385884835","confiscate"
"127573","confiscate"
"389717","confiscate"
"385884928","congregate"
"469764386","conquer"
"402654302","conquer"
"201327710","conquer"
"452984873","consecrate land"
"83886121","consecrate land"
"33554473","consecrate land"
"536870954","conservator"
"452984874","conservator"
"335544362","conservator"
"83886122","conservator"
"33554474","conservator"
"436226680","conspiracy"
"436488824","conspiracy"
"369102409","constant mists"
"503318315","consuming ferocity"
"503580459","consuming ferocity"
"16778826","contagion"
"385884658","contamination"
"369102411","contemplation"
"369102412","contempt"
"452984875","contract from below"
"335544363","contract from below"
"83886123","contract from below"
"33554475","contract from below"
"536870956","control magic"
"452984876","control magic"
"335544364","control magic"
"83886124","control magic"
"33554476","control magic"
"167777751","convalescence"
"536870957","conversion"
"452984877","conversion"
"335544365","conversion"
"83886125","conversion"
"33554477","conversion"
"369102413","conviction"
"369102415","convulsing licid"
"201327711","cooperation"
"385884767","copper gnomes"
"620779042","copper-leaf angel"
"621041186","copper-leaf angel"
"452984878","copper tablet"
"83886126","copper tablet"
"33554478","copper tablet"
"452984879","copy artifact"
"335544367","copy artifact"
"83886127","copy artifact"
"33554479","copy artifact"
"520095843","coral atoll"
"503318316","coral fighters"
"503580460","coral fighters"
"536871313","coral helm"
"469764387","coral helm"
"50332049","coral helm"
"385884814","coral merfolk"
"127574","coral merfolk"
"389718","coral merfolk"
"150996427","coral reef"
"436226626","cornered market"
"436488770","cornered market"
"486542391","corpse dance"
"520095844","corrosion"
"385884693","corrupt"
"127575","corrupt"
"389719","corrupt"
"369102414","corrupting licid"
"436227088","corrupt official"
"436489232","corrupt official"
"536871437","cosmic horror"
"218104333","cosmic horror"
"536870960","counterspell"
"486542306","counterspell"
"469764388","counterspell"
"452984880","counterspell"
"436226716","counterspell"
"436488860","counterspell"
"402655524","counterspell"
"335544368","counterspell"
"201327712","counterspell"
"83886128","counterspell"
"33554480","counterspell"
"127576","counterspell"
"389720","counterspell"
"134233429","covetous dragon"
"134495573","covetous dragon"
"637621229","cowardice"
"637883373","cowardice"
"553667203","cowardice"
"553929347","cowardice"
"436226691","cowardice"
"436488835","cowardice"
"436226733","crackdown"
"436488877","crackdown"
"385884923","cradle guard"
"436226931","crag saurian"
"436489075","crag saurian"
"436226642","crash"
"436488786","crash"
"167777795","crashing boars"
"503318317","crash of rhinos"
"503580461","crash of rhinos"
"385884608","crater hellion"
"369102416","craven giant"
"234887711","craven giant"
"352335093","crawlspace"
"352597237","crawlspace"
"469764389","craw giant"
"218104334","craw giant"
"100663822","craw giant"
"637621112","craw wurm"
"637883256","craw wurm"
"553697391","craw wurm"
"553959535","craw wurm"
"536870961","craw wurm"
"469762097","craw wurm"
"452984881","craw wurm"
"335544369","craw wurm"
"83886129","craw wurm"
"33554481","craw wurm"
"486542395","crazed armodon"
"385883171","crazed skirge"
"536870962","creature bond"
"452984882","creature bond"
"335544370","creature bond"
"83886130","creature bond"
"33554482","creature bond"
"436226604","credit voucher"
"436488748","credit voucher"
"637621121","creeping mold"
"637883265","creeping mold"
"570476466","creeping mold"
"570738610","creeping mold"
"553675705","creeping mold"
"553937849","creeping mold"
"520095845","creeping mold"
"402655333","creeping mold"
"127577","creeping mold"
"389721","creeping mold"
"124054","cremate"
"386198","cremate"
"436226892","crenellated wall"
"436489036","crenellated wall"
"218104335","crevasse"
"124192","crimson acolyte"
"386336","crimson acolyte"
"503318318","crimson hellkite"
"503580462","crimson hellkite"
"402655022","crimson hellkite"
"127578","crimson hellkite"
"389722","crimson hellkite"
"218104336","crimson kobolds"
"536871441","crimson manticore"
"469764390","crimson manticore"
"218104337","crimson manticore"
"503318319","crimson roc"
"503580463","crimson roc"
"436226707","crooked scales"
"436488851","crooked scales"
"218104338","crookshank kobolds"
"352331887","crop rotation"
"352594031","crop rotation"
"125189","crosis's attendant"
"387333","crosis's attendant"
"127892","crosis's catacombs"
"390036","crosis's catacombs"
"127893","crosis's charm"
"390037","crosis's charm"
"125186","crosis, the purger"
"387330","crosis, the purger"
"369102417","crossbow ambush"
"637561787","crossbow infantry"
"637823931","crossbow infantry"
"553675707","crossbow infantry"
"553937851","crossbow infantry"
"436227651","crossbow infantry"
"436489795","crossbow infantry"
"127579","crossbow infantry"
"389723","crossbow infantry"
"385884688","crosswinds"
"369102392","crovax the cursed"
"486542285","crown of flames"
"124031","crown of flames"
"386175","crown of flames"
"469764391","crown of the ages"
"201327713","crown of the ages"
"536871314","crumble"
"469762450","crumble"
"335544722","crumble"
"50332050","crumble"
"436226714","crumbling sanctuary"
"436488858","crumbling sanctuary"
"536870963","crusade"
"452984883","crusade"
"335544371","crusade"
"83886131","crusade"
"33554483","crusade"
"133242","bog wreckage"
"395386","bog wreckage"
"133344","bomb squad"
"395488","bomb squad"
"133395","braids, cabal minion"
"395539","braids, cabal minion"
"133376","burning sands"
"395520","burning sands"
"133417","cabal inquisitor"
"395561","cabal inquisitor"
"133406","cabal patriarch"
"395550","cabal patriarch"
"133237","cabal pit"
"395381","cabal pit"
"133390","cabal shrine"
"395534","cabal shrine"
"133317","call of the herd"
"395461","call of the herd"
"133505","cantivore"
"395649","cantivore"
"133489","careful study"
"395633","careful study"
"133245","catalyst stone"
"395389","catalyst stone"
"133268","caustic tar"
"395412","caustic tar"
"133539","cease-fire"
"395683","cease-fire"
"133235","centaur garden"
"395379","centaur garden"
"133475","cephalid broker"
"395619","cephalid broker"
"133238","cephalid coliseum"
"395382","cephalid coliseum"
"133498","cephalid looter"
"395642","cephalid looter"
"133474","cephalid retainer"
"395618","cephalid retainer"
"133497","cephalid scout"
"395641","cephalid scout"
"133665","cephalid shrine"
"395809","cephalid shrine"
"133272","chainflinger"
"395416","chainflinger"
"133446","chamber of manipulation"
"395590","chamber of manipulation"
"133333","chance encounter"
"395477","chance encounter"
"133246","charmed pendant"
"395390","charmed pendant"
"133318","chatter of the squirrel"
"395462","chatter of the squirrel"
"133419","childhood horror"
"395563","childhood horror"
"133287","chlorophant"
"395431","chlorophant"
"133425","coffin purge"
"395569","coffin purge"
"133456","cognivore"
"395600","cognivore"
"553681575","concentrate"
"553943719","concentrate"
"133447","concentrate"
"395591","concentrate"
"133201","confessor"
"395345","confessor"
"133301","crashing centaur"
"395445","crashing centaur"
"637540893","boiling seas"
"637803037","boiling seas"
"234887709","boiling seas"
"234887756","border guard"
"251662824","brimstone dragon"
"251662960","brutal nightstalker"
"234887710","burning cloak"
"234887630","capricious sorcerer"
"234887592","charging bandits"
"251662958","chorus of woe"
"234887631","cloak of feathers"
"234887632","cloud dragon"
"234887633","cloud pirates"
"251662941","coastal wizard"
"234887635","command of unsummoning"
"637540820","coral eel"
"637802964","coral eel"
"553654740","coral eel"
"553916884","coral eel"
"234887636","coral eel"
"234887593","craven knight"
"234887594","cruel bargain"
"637621165","cruel edict"
"637883309","cruel edict"
"251662955","cruel edict"
"234887637","cruel fate"
"234887595","cruel tutor"
"136453","boneshard slasher"
"398597","boneshard slasher"
"136424","breakthrough"
"398568","breakthrough"
"136531","cabal coffers"
"398675","cabal coffers"
"136450","cabal ritual"
"398594","cabal ritual"
"136437","cabal surgeon"
"398581","cabal surgeon"
"136440","cabal torturer"
"398584","cabal torturer"
"136473","carrion rats"
"398617","carrion rats"
"136457","carrion wurm"
"398601","carrion wurm"
"136514","centaur chieftain"
"398658","centaur chieftain"
"136508","centaur veteran"
"398652","centaur veteran"
"136408","cephalid aristocrat"
"398552","cephalid aristocrat"
"136412","cephalid illusionist"
"398556","cephalid illusionist"
"136421","cephalid sage"
"398565","cephalid sage"
"136420","cephalid snitch"
"398564","cephalid snitch"
"136494","cephalid vandal"
"398638","cephalid vandal"
"136458","chainer's edict"
"398602","chainer's edict"
"136465","chainer, dementia master"
"398609","chainer, dementia master"
"136430","churning eddy"
"398574","churning eddy"
"136727","circular logic"
"398871","circular logic"
"136399","cleansing meditation"
"398543","cleansing meditation"
"136434","compulsion"
"398578","compulsion"
"136414","coral net"
"398558","coral net"
"136483","crackling club"
"398627","crackling club"
"136489","crazed firecat"
"398633","crazed firecat"
"136452","crippling fatigue"
"398596","crippling fatigue"
"140246","book burning"
"402390","book burning"
"140163","border patrol"
"402307","border patrol"
"140277","brawn"
"402421","brawn"
"140262","breaking point"
"402406","breaking point"
"140250","browbeat"
"402394","browbeat"
"140259","burning wish"
"402403","burning wish"
"140233","cabal therapy"
"402377","cabal therapy"
"140225","cabal trainee"
"402369","cabal trainee"
"140171","cagemail"
"402315","cagemail"
"140273","canopy claws"
"402417","canopy claws"
"140272","centaur rootcaster"
"402416","centaur rootcaster"
"140307","cephalid constable"
"402451","cephalid constable"
"140207","cephalid inkshrouder"
"402351","cephalid inkshrouder"
"637575267","chastise"
"637837411","chastise"
"553689187","chastise"
"553951331","chastise"
"141059","chastise"
"403203","chastise"
"140191","commander eesha"
"402335","commander eesha"
"143051","boneknitter"
"405195","boneknitter"
"143103","break open"
"405247","break open"
"143109","brightstone ritual"
"405253","brightstone ritual"
"143171","broodhatch nantuko"
"405315","broodhatch nantuko"
"143130","butcher orgg"
"405274","butcher orgg"
"143057","cabal archon"
"405201","cabal archon"
"143053","cabal executioner"
"405197","cabal executioner"
"143032","cabal slaver"
"405176","cabal slaver"
"143016","callous oppressor"
"405160","callous oppressor"
"142956","catapult master"
"405100","catapult master"
"142941","catapult squad"
"405085","catapult squad"
"143198","centaur glade"
"405342","centaur glade"
"143186","chain of acid"
