Lord of Atlantis,Lord von Atlantis,Kreatur — Herrscher,"Alles Meervolk erhält +1/+1 und Inseltarnung. #(Es ist unblockbar, solange der verteidigende Spieler eine Insel kontrolliert.)#"
Savage Thallid,Wilder Thallid,Kreatur — Pilzwesen,"Lege zu Beginn deines Versorgungssegments eine Sporenmarke auf den Wilden Thalliden.
Entferne drei Sporenmarken vom Wilden Thalliden: Bringe einen 1/1 grünen Saprolingspielstein ins Spiel.
Opfere einen Saproling: Regeneriere ein Pilzwesen deiner Wahl."
Soul Collector,Seelensammler,Kreatur — Vampir,"Fliegend
Immer wenn eine Kreatur, der in diesem Zug Schaden durch den Seelensammler zugefügt wurde, auf einen Friedhof gelegt wird, bringe diese Karte unter deiner Kontrolle zurück ins Spiel.
Morph {B}{B}{B} #(Du kannst diese Karte verdeckt für {3} als eine 2/2 Kreatur spielen. Decke sie zu einem beliebigen Zeitpunkt für ihre Morph-Kosten auf.)#"
"Akroma, Angel of Wrath","Akroma, Engel des Zorns",Legendäre Kreatur — Engel,"Fliegend, Erstschlag, Wachsamkeit, verursacht Trampelschaden, Eile, Schutz vor Schwarz, Schutz vor Rot"
Orgg,Orgg,Kreatur — Orgg,"Verursacht Trampelschaden
Der Orgg kann nicht angreifen, falls der verteidigende Spieler eine ungetappte Kreatur mit Stärke 3 oder mehr kontrolliert.
Der Orgg kann Kreaturen mit Stärke 3 oder mehr nicht blocken."
Essence Sliver,Lebenssaftremasuri,Kreatur — Remasuri,"Immer wenn ein Remasuri Schaden zufügt, erhält sein Beherrscher ebenso viele Lebenspunkte dazu."
Watcher Sliver,Beobachtender Remasuri,Kreatur — Remasuri,Alle Remasuris erhalten +0/+2.
Scragnoth,Skragnoth,Kreatur — Bestie,"Der Skragnoth kann nicht neutralisiert werden.
Schutz vor Blau"
Whispers of the Muse,Eingebungen der Musen,Spontanzauber,"Rückkauf {5} #(Du kannst zusätzlich {5} bezahlen, sowie du diesen Zauberspruch spielst. Falls du dies tust, nimm diese Karte auf deine Hand, sowie sie verrechnet wird.)#
Ziehe eine Karte."
Foriysian Interceptor,Foriysischer Abfänger,"Kreatur — Mensch, Soldat","Aufblitzen #(Du kannst diesen Zauberspruch zu jedem Zeitpunkt spielen, zu dem du einen Spontanzauber spielen könntest.)#
Verteidiger
Der Foriysische Abfänger kann eine zusätzliche Kreatur blocken."
Flowstone Channeler,Schmelzstein-Wegbahner,"Kreatur — Mensch, Spruchwandler","{1}{R}, {T}, wirf eine Karte aus deiner Hand ab: Eine Kreatur deiner Wahl erhält +1/-1 und Eile bis zum Ende des Zuges."
Temporal Isolation,Kurzfristige Isolation,Verzauberung — Aura,"Aufblitzen #(Du kannst diesen Zauberspruch zu jedem Zeitpunkt spielen, zu dem du einen Spontanzauber spielen könntest.)#Kreaturenverzauberung
Die verzauberte Kreatur hat Irrealität. #(Er kann nur Kreaturen mit Irrealität blocken und nur von ihnen geblockt werden.)#
Verhindere allen Schaden, der von der verzauberten Kreatur zugefügt würde."
Swamp Mosquito,Sumpfmoskito,Kreatur — Insekt,"Fliegend
Immer wenn der Sumpfmoskito angreift und nicht geblockt wird, erhält der verteidigende Spieler eine Giftmarke. #(Ein Spieler mit zehn oder mehr Giftmarken verliert das Spiel.)#"
Pull from Eternity,Sog aus der Ewigkeit,Spontanzauber,"Lege eine aufgedeckte Karte deiner Wahl, die ganz aus dem Spiel entfernt ist, auf den Friedhof ihres Besitzers."
Mana Skimmer,Manaabschöpfer,Kreatur — Egel,"Fliegend
Immer wenn der Manaabschöpfer einem Spieler Schaden zufügt, tappe ein Land deiner Wahl, das dieser Spieler kontrolliert. Dieses Land enttappt während des nächsten Enttapp-Segments seines Beherrschers nicht."
Wall of Roots,Wurzelmauer,"Kreatur — Pflanze, Mauer","Verteidiger
Lege eine -0/-1-Marke auf die Wurzelmauer: Erhöhe deinen Manavorrat um {G}. Spiele diese Fähigkeit nur einmal pro Zug."
Kobold Taskmaster,Koboldscherge,Kreatur — Kobold,"Andere Kobolde, die du kontrollierst, erhalten +1/+0."
Auratog,Auratog,Kreatur — Atog,Opfere eine Verzauberung: Der Auratog erhält +2/+2 bis zum Ende des Zuges.
Crookclaw Transmuter,Krummklauen-Umwandler,"Kreatur — Vogel, Zauberer","Aufblitzen #(Du kannst diesen Zauberspruch zu jedem Zeitpunkt spielen, zu dem du einen Spontanzauber spielen könntest.)#
Fliegend
Wenn der Krummklauen-Umwandler ins Spiel kommt, vertausche Stärke und Widerstandskraft einer Kreatur deiner Wahl bis zum Ende des Zuges."
Arcane Spyglass,Mysteriöses Fernglas,Artefakt,"{2}, {T}, opfere ein Land: Ziehe eine Karte und lege eine Ladungsmarke auf das Mysteriöse Fernglas.
Entferne drei Ladungsmarken vom Mysteriösen Fernglas: Ziehe eine Karte."
Witch-Maw Nephilim,Hexenmaul-Nephilim,Kreatur — Nephilim,"Immer wenn du einen Zauberspruch spielst, kannst du zwei +1/+1-Marken auf den Hexenmaul-Nephilim legen.
Immer wenn der Hexenmaul-Nephilim angreift, verursacht er bis zum Ende des Zuges Trampelschaden, falls seine Stärke 10 oder höher ist."
Dune-Brood Nephilim,Dünenbrüter-Nephilim,Kreatur — Nephilim,"Immer wenn der Dünenbrüter-Nephilim einem Spieler Kampfschaden zufügt, bringe für jedes Land, das du kontrollierst, einen 1/1 farblosen Sandkreaturspielstein ins Spiel."
Ink-Treader Nephilim,Tintenspur-Nephilim,Kreatur — Nephilim,"Immer wenn ein Spieler einen Spontanzauber oder eine Hexerei spielt, kopiere diesen Zauber für jede andere Kreatur, die der Zauber als Ziel haben könnte, falls der Tintenspur-Nephilim das einzige Ziel dieses Zauberspruchs ist. Jede dieser Kopien hat eine unterschiedliche dieser Kreaturen als Ziel."
Yore-Tiller Nephilim,Vorzeitausgraber-Nephilim,Kreatur — Nephilim,"Immer wenn der Vorzeitausgraber-Nephilim angreift, bringe eine Kreaturenkarte deiner Wahl aus deinem Friedhof getappt und angreifend ins Spiel zurück."
Glint-Eye Nephilim,Glitzeraugen-Nephilim,Kreatur — Nephilim,"Immer wenn der Glitzeraugen-Nephilim einem Spieler Kampfschaden zufügt, ziehe entsprechend viele Karten.
{1}, wirf eine Karte aus deiner Hand ab: Der Glitzeraugen-Nephilim erhält +1/+1 bis zum Ende des Zuges."
Sword of the Paruns,Schwert der Paruns,Artefakt — Ausrüstung,"Solange die ausgerüstete Kreatur getappt ist, erhalten getappte Kreaturen, die du kontrollierst, +2/+0.
Solange die ausgerüstete Kreatur ungetappt ist, erhalten ungetappte Kreaturen, die du kontrollierst, +0/+2.
{3}: Tappe oder enttappe die ausgerüstete Kreatur.
Ausrüsten {3}"
Mizzium Transreliquat,Mizzium-Selbstumwandler,Artefakt,"{3}: Der Mizzium-Selbstumwandler wird bis zum Ende des Zuges zu einer Kopie eines Artefakts deiner Wahl.
{1}{U}{R}: Der Mizzium-Selbstumwandler wird zu einer Kopie eines Artefakts deiner Wahl und erhält diese Fähigkeit."
Wildsize,Groß und wild,Spontanzauber,"Eine Kreatur deiner Wahl erhält +2/+2 und verursacht bis zum Ende des Zuges Trampelschaden.
Ziehe eine Karte."
Gruul War Plow,Gruul-Kriegspflug,Artefakt,"Kreaturen, die du kontrollierst, verursachen Trampelschaden.
{1}{R}{G}: Der Gruul-Kriegspflug wird bis zum Ende des Zuges zu einer 4/4 Juggernaut-Artefaktkreatur."
Poisonbelly Ogre,Giftbauch-Oger,"Kreatur — Oger, Krieger","Immer wenn eine andere Kreatur ins Spiel kommt, verliert ihr Beherrscher 1 Lebenspunkt."
Demonfire,Dämonenfeuer,Hexerei,"Dämonenfeuer fügt einer Kreatur oder einem Spieler deiner Wahl X Schadenspunkte zu. Falls eine Kreatur, der auf diese Weise Schaden zugefügt wurde, in diesem Zug auf den Friedhof gelegt würde, entferne sie stattdessen ganz aus dem Spiel.
#Versessenheit# — Falls du keine Karten auf deiner Hand hast, kann das Dämonenfeuer nicht von Zaubersprüchen oder Fähigkeiten neutralisiert und der Schaden nicht verhindert werden."
Freewind Equenaut,Pfeilschnelle Equidonautin,"Kreatur — Mensch, Bogenschütze","Fliegend
Solange die Pfeilschnelle Equidonautin verzaubert ist, hat sie „{T}: Die Pfeilschnelle Equidonautin fügt einer angreifenden oder blockenden Kreatur deiner Wahl 2 Schadenspunkte zu.”"
Psychic Possession,Psychische Besessenheit,Verzauberung — Aura,"Gegnerverzauberung
Übergehe dein Ziehsegment.
Immer wenn der verzauberte Gegner eine Karte zieht, kannst du eine Karte ziehen."
Cackling Flames,Kichernde Flammen,Spontanzauber,"Kichernde Flammen fügen einer Kreatur oder einem Spieler deiner Wahl 3 Schadenspunkte zu.
#Versessenheit# — Kichernde Flammen fügen dieser Kreatur bzw. diesem Spieler stattdessen 5 Schadenspunkte zu, falls du keine Karten auf deiner Hand hast."
Trial/Error,Versuch,Spontanzauber,"Bringe alle Kreaturen, die eine Kreatur deiner Wahl blocken oder von ihr geblockt werden, auf die Hand ihrer Besitzer zurück.
//
Fehlschlag
{U}{B}
Spontanzauber
Neutralisiere einen mehrfarbigen Zauberspruch deiner Wahl."
Mistral Charger,Mistral-Streitross,Kreatur — Pegasus,Fliegend
Sporeback Troll,Sporenrücken-Troll,"Kreatur — Troll, Mutant","Pfropfen 2 #(Diese Kreatur kommt mit zwei +1/+1-Marken ins Spiel. Immer wenn eine andere Kreatur ins Spiel kommt, kannst du eine +1/+1-Marke von dieser Kreatur auf die neue Kreatur bewegen.)#
{1}{G}: Regeneriere eine Kreatur deiner Wahl, auf der mindestens eine +1/+1-Marke liegt."
Flash Foliage,Lebendes Blätterdach,Spontanzauber,"Bringe einen 1/1 grünen Saprolingspielstein ins Spiel, der eine Kreatur deiner Wahl blockt, die dich angreift.
Ziehe eine Karte."
Court Hussar,Husar des Hofes,"Kreatur — Vedalken, Ritter","Wachsamkeit
Wenn der Husar des Hofes ins Spiel kommt, schaue dir die obersten drei Karten deiner Bibliothek an, nimm eine davon auf deine Hand und lege den Rest in beliebiger Reihenfolge unter deine Bibliothek.
Wenn der Husar des Hofes ins Spiel kommt, opfere ihn, falls nicht {W} ausgegeben wurde, um ihn zu spielen."
Haazda Shield Mate,Haazda-Schildkamerad,"Kreatur — Mensch, Soldat","Opfere den Haazda-Schildkameraden zu Beginn deines Versorgungssegments, falls du nicht {W}{W} bezahlst.
{W}: Das nächste Mal, dass dir eine Quelle, die du bestimmst, in diesem Zug Schaden zufügen würde, verhindere diesen Schaden."
Ratcatcher,Rattenfänger,"Kreatur — Oger, Räuber","Verursacht Furcht
Zu Beginn deines Versorgungssegments kannst du deine Bibliothek nach einer Rattenkarte durchsuchen, sie offen vorzeigen und auf deine Hand nehmen. Falls du dies tust, mische danach deine Bibliothek."
Safe Haven,Sicherer Zufluchtsort,Land,"{2}, {T}: Entferne eine Kreatur deiner Wahl, die du kontrollierst, ganz aus dem Spiel.
Zu Beginn deines Versorgungssegments kannst du den Sicheren Zufluchtsort opfern. Falls du dies tust, bringe alle Karten, die du mit dem Sicheren Zufluchtsort ganz aus dem Spiel entfernt hast, unter der Kontrolle ihrer Besitzer ins Spiel zurück."
Utvara Scalper,Utvara-Skalpsammler,"Kreatur — Goblin, Späher","Fliegend
Der Utvara-Skalpsammler greift in jedem Zug an, falls möglich."
Biomantic Mastery,Biomagisches Meisterstück,Hexerei,"#({GU} kann entweder mit {G} oder mit {U} bezahlt werden.)#
Ziehe eine Karte für jede Kreatur, die ein Spieler deiner Wahl kontrolliert, und ziehe dann eine Karte für jede Kreatur, die ein anderer Spieler deiner Wahl kontrolliert."
Evil Eye of Orms-by-Gore,Böser Betrachter aus Orms-by-Gore,Kreatur — Betrachter,"Kreaturen, die du kontrollierst und die keine Betrachter sind, können nicht angreifen.
Der Böse Betrachter aus Orms-by-Gore kann außer von Mauern nicht geblockt werden."
Pillar of the Paruns,Säule der Paruns,Land,"{T}: Erhöhe deinen Manavorrat um ein Mana einer beliebigen Farbe. Verwende dieses Mana nur, um einen mehrfarbigen Zauberspruch zu spielen."
Goblin Snowman,Goblinschneemann,Kreatur — Goblin,"Immer wenn der Goblinschneemann blockt, verhindere allen Kampfschaden, der in diesem Zug ihm zugefügt und von ihm zugefügt würde.
{T}: Der Goblinschneemann fügt einer Kreatur deiner Wahl, die er blockt, 1 Schadenspunkt zu."
Spell Snare,Zauberschlinge,Spontanzauber,Neutralisiere einen Zauberspruch deiner Wahl mit umgewandelten Manakosten von 2.
Hunting Moa,Jagender Moa,Kreatur — Vogel,"Echo {2}{G} #(Opfere zu Beginn deines Versorgungssegments diese Karte, falls sie seit deinem letzten Versorgungssegment unter deine Kontrolle gekommen ist, falls du nicht ihre Echokosten bezahlst.)#
Immer wenn der Jagende Moa ins Spiel kommt oder aus dem Spiel auf einen Friedhof gelegt wird, lege eine +1/+1-Marke auf eine Kreatur deiner Wahl."
Icatian Javelineers,Icatianische Speerschleuderer,"Kreatur — Mensch, Soldat","Die Icatianischen Speerschleuderer kommen mit 1 Speermarke ins Spiel.
{T}, entferne eine Speermarke von den Icatianischen Speerschleuderern: Die Icatianischen Speerschleuderer fügen einer Kreatur oder einem Spieler deiner Wahl 1 Schadenspunkt zu."
Swift Silence,Plötzliche Ruhe,Spontanzauber,"Neutralisiere alle anderen Zaubersprüche. Ziehe für jeden Zauberspruch, der auf diese Art neutralisiert wurde, eine Karte."
Crime/Punishment,Schuld,Hexerei,"Bringe eine Kreaturenkarte oder Verzauberungskarte deiner Wahl aus einem Friedhof eines Gegners unter deiner Kontrolle ins Spiel.
//
Sühne
{X}{B}{G}
Hexerei
Zerstöre alle Artefakte, Kreaturen und Verzauberungen mit umgewandelten Manakosten von X."
Plaxmanta,Plaxmanta,Kreatur — Bestie,"Du kannst den Plaxmanta zu jedem Zeitpunkt spielen, zu dem du einen Spontanzauber spielen könntest.
Wenn der Plaxmanta ins Spiel kommt, können Kreaturen, die du kontrollierst, in diesem Zug nicht das Ziel von Zaubersprüchen oder Fähigkeiten sein.
Wenn der Plaxmanta ins Spiel kommt, opfere ihn, falls nicht {G} ausgegeben wurde, um ihn zu spielen."
Dauthi Slayer,Dauthischlächter,"Kreatur — Dauthi, Soldat","Irrealität #(Diese Kreatur kann nur Kreaturen mit Irrealität blocken und nur von solchen geblockt werden.)#
Der Dauthischlächter greift in jedem Zug an, falls möglich."
Flying Men,Fliegende Männer,Kreatur — Mensch,Fliegend
Vigean Hydropon,Vigische Hydrokultur,"Kreatur — Pflanze, Mutant","Pfropfen 5 #(Diese Kreatur kommt mit fünf +1/+1-Marken ins Spiel. Immer wenn eine andere Kreatur ins Spiel kommt, kannst du eine +1/+1-Marke von dieser Kreatur auf die neue Kreatur bewegen.)#
Die Vigische Hydrokultur kann nicht angreifen oder blocken."
Ghost Ship,Geisterschiff,Kreatur — Geist,"Fliegend
{U}{U}{U}: Regeneriere das Geisterschiff."
Hail Storm,Hagelsturm,Spontanzauber,"Der Hagelsturm fügt jeder angreifenden Kreatur 2 Schadenspunkte sowie dir und jeder Kreatur, die du kontrollierst, 1 Schadenspunkt zu."
Browbeat,Tyrannisieren,Hexerei,"Jeder Gegner darf entscheiden, sich von Tyrannisieren 5 Schadenspunkte zufügen zu lassen. Falls niemand dies tut, zieht ein Spieler deiner Wahl drei Karten."
Stormscale Anarch,Sturmschuppen-Anarcho,"Kreatur — Viashino, Schamane","{2}{R}, wirf eine zufällig bestimmte Karte aus deiner Hand ab: Der Sturmschuppen-Anarcho fügt einer Kreatur oder einem Spieler deiner Wahl 2 Schadenspunkte zu. Falls die abgeworfene Karte mehrfarbig war, fügt der Sturmschuppen-Anarcho dieser Kreatur bzw. diesem Spieler stattdessen 4 Schadenspunkte zu."
Stalking Vengeance,Pirschende Rache,Kreatur — Avatar,"Eile
Immer wenn eine andere Kreatur, die du kontrollierst, aus dem Spiel auf einen Friedhof gelegt wird, fügt sie einem Spieler deiner Wahl Schadenspunkte in Höhe ihrer Stärke zu."
Disenchant,Entzauberung,Spontanzauber,Zerstöre ein Artefakt oder eine Verzauberung deiner Wahl.
Squealing Devil,Quiekender Teufel,Kreatur — Teufel,"Verursacht Furcht
Wenn der Quiekende Teufel ins Spiel kommt, kannst du {X} bezahlen. Falls du dies tust, erhält eine Kreatur deiner Wahl +X/+0 bis zum Ende des Zuges.
Wenn der Quiekende Teufel ins Spiel kommt, opfere ihn, falls nicht {B} ausgegeben wurde, um ihn zu spielen."
Bond of Agony,Verbunden im Schmerz,Hexerei,"Zahle X Lebenspunkte als zusätzliche Kosten, um Verbunden im Schmerz zu spielen.
Alle anderen Spieler verlieren X Lebenspunkte."
Blessing of the Nephilim,Segen der Nephilim,Verzauberung — Aura,"Kreaturenverzauberung
Die verzauberte Kreatur erhält +1/+1 für jede ihrer Farben."
Infernal Tutor,Höllischer Lehrmeister,Hexerei,"Zeige eine Karte aus deiner Hand offen vor. Durchsuche deine Bibliothek nach einer Karte mit demselben Namen, zeige sie offen vor, nimm sie auf deine Hand und mische danach deine Bibliothek.
#Versessenheit# — Hast du keine Karten auf deiner Hand, durchsuche deine Bibliothek stattdessen nach einer Karte, nimm sie auf deine Hand und mische dann deine Bibliothek."
Carom,Karambolage,Spontanzauber,"Der nächste 1 Schadenspunkt, der in diesem Zug einer Kreatur deiner Wahl zugefügt würde, wird stattdessen einer anderen Kreatur deiner Wahl zugefügt.
Ziehe eine Karte."
Cytospawn Shambler,Schlurfender Zytobrüter,"Kreatur — Elementarwesen, Mutant","Pfropfen 6 #(Diese Kreatur kommt mit sechs +1/+1-Marken ins Spiel. Immer wenn eine andere Kreatur ins Spiel kommt, kannst du eine +1/+1-Marke von dieser Kreatur auf die neue Kreatur bewegen.)#
{G}: Eine Kreatur deiner Wahl, auf der mindestens eine +1/+1-Marke liegt, verursacht bis zum Ende des Zuges Trampelschaden."
Silkwing Scout,Seidenflügel-Späher,"Kreatur — Feenwesen, Späher","Fliegend
{G}, opfere den Seidenflügel-Späher: Durchsuche deine Bibliothek nach einem Standardland und bringe diese Karte getappt ins Spiel. Mische danach deine Bibliothek."
Hide/Seek,Verstecken,Spontanzauber,"Lege ein Artefakt oder eine Verzauberung deiner Wahl unter die Bibliothek ihres Besitzers.
//
Suchen
{W}{B}
Spontanzauber
Durchsuche die Bibliothek eines Gegners deiner Wahl nach einer Karte und entferne diese Karte ganz aus dem Spiel. Du erhältst Lebenspunkte in Höhe ihrer umgewandelten Manakosten dazu. Dieser Spieler mischt dann seine Bibliothek."
Celestial Ancient,Himmlisches Urwesen,Kreatur — Elementarwesen,"Fliegend
Immer wenn du eine Verzauberung spielst, lege eine +1/+1-Marke auf alle Kreaturen, die du kontrollierst."
Might of the Nephilim,Macht der Nephilim,Spontanzauber,Eine Kreatur deiner Wahl erhält für jede ihrer Farben +2/+2 bis zum Ende des Zuges.
Vigean Graftmage,Vigischer Pfropfmagier,"Kreatur — Vedalken, Zauberer, Mutant","Pfropfen 2 #(Diese Kreatur kommt mit zwei +1/+1-Marken ins Spiel. Immer wenn eine andere Kreatur ins Spiel kommt, kannst du eine +1/+1-Marke von dieser Kreatur auf die neue Kreatur bewegen.)#
{1}{U}: Enttappe eine Kreatur deiner Wahl, auf der mindestens eine +1/+1-Marke liegt."
